,model_name,instance_num,likelihood,outcome,viability,use_sparcity,use_similarity,use_dllh,use_ollh,mask_round
23,CaseBasedGeneratorWrapper_top5_0101,1,0.22020298,0,0.6429386702014225,False,True,False,True,4
24,CaseBasedGeneratorWrapper_top5_0101,1,0.2314959,0,0.6614458942724266,False,True,False,True,4
25,CaseBasedGeneratorWrapper_top5_0101,2,0.2208692,0,0.6245875415202223,False,True,False,True,4
26,CaseBasedGeneratorWrapper_top5_0101,2,0.22241308,0,0.6267872976320906,False,True,False,True,4
27,CaseBasedGeneratorWrapper_top5_0101,2,0.21797583,0,0.6305392876854848,False,True,False,True,4
28,CaseBasedGeneratorWrapper_top5_0101,2,0.2314959,0,0.8525342202787287,False,True,False,True,4
29,CaseBasedGeneratorWrapper_top5_0101,2,0.22733375,0,0.862563295957015,False,True,False,True,4
30,RandomGeneratorWrapper_top5_0101,0,0.5328152,1,0.7501406916104432,False,True,False,True,4
31,RandomGeneratorWrapper_top5_0101,0,0.42000514,0,0.7621674624485768,False,True,False,True,4
32,RandomGeneratorWrapper_top5_0101,0,0.4119248,0,0.7658571800050495,False,True,False,True,4
33,RandomGeneratorWrapper_top5_0101,0,0.53340864,1,0.776581674613325,False,True,False,True,4
34,RandomGeneratorWrapper_top5_0101,0,0.5305637,1,0.801017250327724,False,True,False,True,4
35,RandomGeneratorWrapper_top5_0101,1,0.42092317,0,0.7466443556874012,False,True,False,True,4
36,RandomGeneratorWrapper_top5_0101,1,0.49389192,0,0.7540850072910088,False,True,False,True,4
37,RandomGeneratorWrapper_top5_0101,1,0.49623093,0,0.769346082343905,False,True,False,True,4
38,RandomGeneratorWrapper_top5_0101,1,0.49333712,0,0.7817455829656512,False,True,False,True,4
39,RandomGeneratorWrapper_top5_0101,1,0.51228446,1,0.784193701818095,False,True,False,True,4
40,RandomGeneratorWrapper_top5_0101,2,0.5591412,1,0.7750611260422471,False,True,False,True,4
41,RandomGeneratorWrapper_top5_0101,2,0.5440097,1,0.7866522574112778,False,True,False,True,4
42,RandomGeneratorWrapper_top5_0101,2,0.52737916,1,0.8023388062376275,False,True,False,True,4
43,RandomGeneratorWrapper_top5_0101,2,0.48018405,0,0.8045054227142179,False,True,False,True,4
44,RandomGeneratorWrapper_top5_0101,2,0.5007407,1,0.847359745252882,False,True,False,True,4
45,SimpleVAEGeneratorWrapper_top5_0101,0,0.33477932,0,0.6684872289009296,False,True,False,True,4
46,SimpleVAEGeneratorWrapper_top5_0101,0,0.33966294,0,0.67109078407947,False,True,False,True,4
47,SimpleVAEGeneratorWrapper_top5_0101,0,0.3480786,0,0.671112700114783,False,True,False,True,4
48,SimpleVAEGeneratorWrapper_top5_0101,0,0.44493043,0,0.678391421743774,False,True,False,True,4
49,SimpleVAEGeneratorWrapper_top5_0101,0,0.35077235,0,0.6857916251820058,False,True,False,True,4
50,SimpleVAEGeneratorWrapper_top5_0101,1,0.34244123,0,0.7717111905346868,False,True,False,True,4
51,SimpleVAEGeneratorWrapper_top5_0101,1,0.34532028,0,0.7771863052414751,False,True,False,True,4
52,SimpleVAEGeneratorWrapper_top5_0101,1,0.40079072,0,0.8056110231542586,False,True,False,True,4
53,SimpleVAEGeneratorWrapper_top5_0101,1,0.44017234,0,0.8233708869472165,False,True,False,True,4
54,SimpleVAEGeneratorWrapper_top5_0101,1,0.42931324,0,0.8341412705782252,False,True,False,True,4
55,SimpleVAEGeneratorWrapper_top5_0101,2,0.3424582,0,0.7340653376289226,False,True,False,True,4
56,SimpleVAEGeneratorWrapper_top5_0101,2,0.3858572,0,0.7344916278928257,False,True,False,True,4
57,SimpleVAEGeneratorWrapper_top5_0101,2,0.43183047,0,0.7387109271597091,False,True,False,True,4
58,SimpleVAEGeneratorWrapper_top5_0101,2,0.3671632,0,0.7398964089726424,False,True,False,True,4
59,SimpleVAEGeneratorWrapper_top5_0101,2,0.42113143,0,0.768749604696396,False,True,False,True,4
0,SimpleEvoGeneratorWrapper_top5_0110,0,0.39567658,0,0.29169361601184784,False,True,True,False,5
1,SimpleEvoGeneratorWrapper_top5_0110,0,0.39567658,0,0.29169361601184784,False,True,True,False,5
2,SimpleEvoGeneratorWrapper_top5_0110,0,0.39567658,0,0.29169361601184784,False,True,True,False,5
3,SimpleEvoGeneratorWrapper_top5_0110,0,0.39567658,0,0.29169361601184784,False,True,True,False,5
4,SimpleEvoGeneratorWrapper_top5_0110,0,0.39567658,0,0.29169361601184784,False,True,True,False,5
5,SimpleEvoGeneratorWrapper_top5_0110,1,0.39121765,0,0.48075882017130245,False,True,True,False,5
6,SimpleEvoGeneratorWrapper_top5_0110,1,0.39121765,0,0.48075882017130245,False,True,True,False,5
7,SimpleEvoGeneratorWrapper_top5_0110,1,0.39121765,0,0.48075882017130245,False,True,True,False,5
8,SimpleEvoGeneratorWrapper_top5_0110,1,0.39121765,0,0.48075882017130245,False,True,True,False,5
9,SimpleEvoGeneratorWrapper_top5_0110,1,0.39121765,0,0.48075882017130245,False,True,True,False,5
10,SimpleEvoGeneratorWrapper_top5_0110,2,0.33345658,0,0.3430654697870885,False,True,True,False,5
11,SimpleEvoGeneratorWrapper_top5_0110,2,0.33345658,0,0.3430654697870885,False,True,True,False,5
12,SimpleEvoGeneratorWrapper_top5_0110,2,0.33345658,0,0.3430654697870885,False,True,True,False,5
13,SimpleEvoGeneratorWrapper_top5_0110,2,0.33345658,0,0.3430654697870885,False,True,True,False,5
14,SimpleEvoGeneratorWrapper_top5_0110,2,0.33345658,0,0.3430654697870885,False,True,True,False,5
15,CaseBasedGeneratorWrapper_top5_0110,0,0.22241308,0,0.5930266949684702,False,True,True,False,5
16,CaseBasedGeneratorWrapper_top5_0110,0,0.2314959,0,0.59598005253098,False,True,True,False,5
17,CaseBasedGeneratorWrapper_top5_0110,0,0.22733375,0,0.6212838021165468,False,True,True,False,5
18,CaseBasedGeneratorWrapper_top5_0110,0,0.22020298,0,0.6917648077826692,False,True,True,False,5
19,CaseBasedGeneratorWrapper_top5_0110,0,0.21720387,0,0.6998839494882656,False,True,True,False,5
20,CaseBasedGeneratorWrapper_top5_0110,1,0.22050458,0,0.58511071237883,False,True,True,False,5
21,CaseBasedGeneratorWrapper_top5_0110,1,0.22733375,0,0.6423071665542786,False,True,True,False,5
22,CaseBasedGeneratorWrapper_top5_0110,1,0.21720387,0,0.6488311886906986,False,True,True,False,5
23,CaseBasedGeneratorWrapper_top5_0110,1,0.22020298,0,0.6525529590083378,False,True,True,False,5
24,CaseBasedGeneratorWrapper_top5_0110,1,0.2314959,0,0.6597672492477017,False,True,True,False,5
25,CaseBasedGeneratorWrapper_top5_0110,2,0.2208692,0,0.6360913571729783,False,True,True,False,5
26,CaseBasedGeneratorWrapper_top5_0110,2,0.22241308,0,0.6367472337750688,False,True,True,False,5
27,CaseBasedGeneratorWrapper_top5_0110,2,0.21797583,0,0.6449364686921598,False,True,True,False,5
28,CaseBasedGeneratorWrapper_top5_0110,2,0.2314959,0,0.853411303212683,False,True,True,False,5
29,CaseBasedGeneratorWrapper_top5_0110,2,0.22733375,0,0.8676027555546547,False,True,True,False,5
30,RandomGeneratorWrapper_top5_0110,0,0.64613634,1,0.5041773923848478,False,True,True,False,5
31,RandomGeneratorWrapper_top5_0110,0,0.3647736,0,0.5116364642781117,False,True,True,False,5
32,RandomGeneratorWrapper_top5_0110,0,0.5104252,1,0.521208759660384,False,True,True,False,5
33,RandomGeneratorWrapper_top5_0110,0,0.39879397,0,0.5271574241423505,False,True,True,False,5
34,RandomGeneratorWrapper_top5_0110,0,0.5847922,1,0.5514420506296662,False,True,True,False,5
35,RandomGeneratorWrapper_top5_0110,1,0.5096687,1,0.5452381755879205,False,True,True,False,5
36,RandomGeneratorWrapper_top5_0110,1,0.37652862,0,0.5455123965807402,False,True,True,False,5
37,RandomGeneratorWrapper_top5_0110,1,0.60691017,1,0.55058270902666,False,True,True,False,5
38,RandomGeneratorWrapper_top5_0110,1,0.37772012,0,0.5673523704340147,False,True,True,False,5
39,RandomGeneratorWrapper_top5_0110,1,0.40526915,0,0.5811813070958147,False,True,True,False,5
40,RandomGeneratorWrapper_top5_0110,2,0.4354282,0,0.5712425846292355,False,True,True,False,5
41,RandomGeneratorWrapper_top5_0110,2,0.2703398,0,0.5728379034857687,False,True,True,False,5
42,RandomGeneratorWrapper_top5_0110,2,0.63348156,1,0.5737231718484044,False,True,True,False,5
43,RandomGeneratorWrapper_top5_0110,2,0.39838347,0,0.5856653161303941,False,True,True,False,5
44,RandomGeneratorWrapper_top5_0110,2,0.45146772,0,0.6060378086664143,False,True,True,False,5
45,SimpleVAEGeneratorWrapper_top5_0110,0,0.24410722,0,0.5503559080218894,False,True,True,False,5
46,SimpleVAEGeneratorWrapper_top5_0110,0,0.24444263,0,0.5510190709578326,False,True,True,False,5
47,SimpleVAEGeneratorWrapper_top5_0110,0,0.2483093,0,0.5550187687138244,False,True,True,False,5
48,SimpleVAEGeneratorWrapper_top5_0110,0,0.29237202,0,0.5753701041578492,False,True,True,False,5
49,SimpleVAEGeneratorWrapper_top5_0110,0,0.24324739,0,0.5879406211969606,False,True,True,False,5
50,SimpleVAEGeneratorWrapper_top5_0110,1,0.36409748,0,0.650527853108096,False,True,True,False,5
51,SimpleVAEGeneratorWrapper_top5_0110,1,0.35543373,0,0.6518555983013361,False,True,True,False,5
52,SimpleVAEGeneratorWrapper_top5_0110,1,0.3409675,0,0.657675937485219,False,True,True,False,5
53,SimpleVAEGeneratorWrapper_top5_0110,1,0.3401507,0,0.664552387330021,False,True,True,False,5
54,SimpleVAEGeneratorWrapper_top5_0110,1,0.24173339,0,0.7026386587740221,False,True,True,False,5
55,SimpleVAEGeneratorWrapper_top5_0110,2,0.23978007,0,0.6535057877775017,False,True,True,False,5
56,SimpleVAEGeneratorWrapper_top5_0110,2,0.23725739,0,0.6647589528229834,False,True,True,False,5
57,SimpleVAEGeneratorWrapper_top5_0110,2,0.23598601,0,0.671360688674945,False,True,True,False,5
58,SimpleVAEGeneratorWrapper_top5_0110,2,0.24214204,0,0.6852547412744108,False,True,True,False,5
59,SimpleVAEGeneratorWrapper_top5_0110,2,0.23584118,0,0.696196529858977,False,True,True,False,5
0,SimpleEvoGeneratorWrapper_top5_0111,0,0.34726384,0,0.5165394321753523,False,True,True,True,6
1,SimpleEvoGeneratorWrapper_top5_0111,0,0.34726384,0,0.5165394321753523,False,True,True,True,6
2,SimpleEvoGeneratorWrapper_top5_0111,0,0.34726384,0,0.5165394321753523,False,True,True,True,6
3,SimpleEvoGeneratorWrapper_top5_0111,0,0.34726384,0,0.5165394321753523,False,True,True,True,6
4,SimpleEvoGeneratorWrapper_top5_0111,0,0.34726384,0,0.5165394321753523,False,True,True,True,6
5,SimpleEvoGeneratorWrapper_top5_0111,1,0.31923413,0,0.5709727904016196,False,True,True,True,6
6,SimpleEvoGeneratorWrapper_top5_0111,1,0.31923413,0,0.5709727904016196,False,True,True,True,6
7,SimpleEvoGeneratorWrapper_top5_0111,1,0.31923413,0,0.5709727904016196,False,True,True,True,6
8,SimpleEvoGeneratorWrapper_top5_0111,1,0.31923413,0,0.5709727904016196,False,True,True,True,6
9,SimpleEvoGeneratorWrapper_top5_0111,1,0.31923413,0,0.5709727904016196,False,True,True,True,6
10,SimpleEvoGeneratorWrapper_top5_0111,2,0.48827538,0,0.7682559415842509,False,True,True,True,6
11,SimpleEvoGeneratorWrapper_top5_0111,2,0.48827538,0,0.7682559415842509,False,True,True,True,6
12,SimpleEvoGeneratorWrapper_top5_0111,2,0.48827538,0,0.7682559415842509,False,True,True,True,6
13,SimpleEvoGeneratorWrapper_top5_0111,2,0.48827538,0,0.7682559415842509,False,True,True,True,6
14,SimpleEvoGeneratorWrapper_top5_0111,2,0.48827538,0,0.7682559415842509,False,True,True,True,6
15,CaseBasedGeneratorWrapper_top5_0111,0,0.22241308,0,0.5970339152367197,False,True,True,True,6
16,CaseBasedGeneratorWrapper_top5_0111,0,0.2314959,0,0.6090701265933274,False,True,True,True,6
17,CaseBasedGeneratorWrapper_top5_0111,0,0.22733375,0,0.6302117434388734,False,True,True,True,6
18,CaseBasedGeneratorWrapper_top5_0111,0,0.22020298,0,0.693561947427292,False,True,True,True,6
19,CaseBasedGeneratorWrapper_top5_0111,0,0.21720387,0,0.6986819622217251,False,True,True,True,6
20,CaseBasedGeneratorWrapper_top5_0111,1,0.22050458,0,0.5757980230744781,False,True,True,True,6
21,CaseBasedGeneratorWrapper_top5_0111,1,0.21720387,0,0.6362177729726199,False,True,True,True,6
22,CaseBasedGeneratorWrapper_top5_0111,1,0.22733375,0,0.6398236794250671,False,True,True,True,6
23,CaseBasedGeneratorWrapper_top5_0111,1,0.22020298,0,0.6429386702014225,False,True,True,True,6
24,CaseBasedGeneratorWrapper_top5_0111,1,0.2314959,0,0.661445894858511,False,True,True,True,6
25,CaseBasedGeneratorWrapper_top5_0111,2,0.2208692,0,0.6245875415220383,False,True,True,True,6
26,CaseBasedGeneratorWrapper_top5_0111,2,0.22241308,0,0.626787297633101,False,True,True,True,6
27,CaseBasedGeneratorWrapper_top5_0111,2,0.21797583,0,0.6305393243745329,False,True,True,True,6
28,CaseBasedGeneratorWrapper_top5_0111,2,0.2314959,0,0.8525342208648131,False,True,True,True,6
29,CaseBasedGeneratorWrapper_top5_0111,2,0.22733375,0,0.8625635404667641,False,True,True,True,6
30,RandomGeneratorWrapper_top5_0111,0,0.41991413,0,0.7602419751588654,False,True,True,True,6
31,RandomGeneratorWrapper_top5_0111,0,0.45771062,0,0.7605766843382363,False,True,True,True,6
32,RandomGeneratorWrapper_top5_0111,0,0.42008987,0,0.7698200920067044,False,True,True,True,6
33,RandomGeneratorWrapper_top5_0111,0,0.42337495,0,0.7723027290599067,False,True,True,True,6
34,RandomGeneratorWrapper_top5_0111,0,0.5290744,1,0.7799368627418459,False,True,True,True,6
35,RandomGeneratorWrapper_top5_0111,1,0.47788942,0,0.7808502274223419,False,True,True,True,6
36,RandomGeneratorWrapper_top5_0111,1,0.32951996,0,0.7836132566653877,False,True,True,True,6
37,RandomGeneratorWrapper_top5_0111,1,0.50431746,1,0.7877323567794934,False,True,True,True,6
38,RandomGeneratorWrapper_top5_0111,1,0.50504816,1,0.7947992808800448,False,True,True,True,6
39,RandomGeneratorWrapper_top5_0111,1,0.532809,1,0.9011504774728698,False,True,True,True,6
40,RandomGeneratorWrapper_top5_0111,2,0.45645154,0,0.731954798912767,False,True,True,True,6
41,RandomGeneratorWrapper_top5_0111,2,0.5135282,1,0.7435090252704734,False,True,True,True,6
42,RandomGeneratorWrapper_top5_0111,2,0.47599185,0,0.7500167728388176,False,True,True,True,6
43,RandomGeneratorWrapper_top5_0111,2,0.50668526,1,0.7560256386145935,False,True,True,True,6
44,RandomGeneratorWrapper_top5_0111,2,0.5386159,1,0.7755662261689993,False,True,True,True,6
45,SimpleVAEGeneratorWrapper_top5_0111,0,0.37156734,0,0.6836151424180084,False,True,True,True,6
46,SimpleVAEGeneratorWrapper_top5_0111,0,0.3935043,0,0.6939678028035672,False,True,True,True,6
47,SimpleVAEGeneratorWrapper_top5_0111,0,0.39423186,0,0.7145578350505051,False,True,True,True,6
48,SimpleVAEGeneratorWrapper_top5_0111,0,0.40943775,0,0.721360306508749,False,True,True,True,6
49,SimpleVAEGeneratorWrapper_top5_0111,0,0.4060751,0,0.7263910912843038,False,True,True,True,6
50,SimpleVAEGeneratorWrapper_top5_0111,1,0.383891,0,0.7636950792328914,False,True,True,True,6
51,SimpleVAEGeneratorWrapper_top5_0111,1,0.36712882,0,0.7769509938726739,False,True,True,True,6
52,SimpleVAEGeneratorWrapper_top5_0111,1,0.38042867,0,0.7920410046752744,False,True,True,True,6
53,SimpleVAEGeneratorWrapper_top5_0111,1,0.39990985,0,0.7971510427911889,False,True,True,True,6
54,SimpleVAEGeneratorWrapper_top5_0111,1,0.41307756,0,0.8119305905020436,False,True,True,True,6
55,SimpleVAEGeneratorWrapper_top5_0111,2,0.362446,0,0.7139173934894818,False,True,True,True,6
56,SimpleVAEGeneratorWrapper_top5_0111,2,0.35701534,0,0.7370675618705034,False,True,True,True,6
57,SimpleVAEGeneratorWrapper_top5_0111,2,0.3437893,0,0.7409163333494808,False,True,True,True,6
58,SimpleVAEGeneratorWrapper_top5_0111,2,0.3786088,0,0.7434834667226086,False,True,True,True,6
59,SimpleVAEGeneratorWrapper_top5_0111,2,0.3748407,0,0.7454296549423578,False,True,True,True,6
0,SimpleEvoGeneratorWrapper_top5_1000,0,0.42005646,0,0.29761904761904767,True,False,False,False,7
1,SimpleEvoGeneratorWrapper_top5_1000,0,0.42005646,0,0.29761904761904767,True,False,False,False,7
2,SimpleEvoGeneratorWrapper_top5_1000,0,0.42005646,0,0.29761904761904767,True,False,False,False,7
3,SimpleEvoGeneratorWrapper_top5_1000,0,0.42005646,0,0.29761904761904767,True,False,False,False,7
4,SimpleEvoGeneratorWrapper_top5_1000,0,0.42005646,0,0.29761904761904767,True,False,False,False,7
5,SimpleEvoGeneratorWrapper_top5_1000,1,0.2636404,0,0.5773809523809523,True,False,False,False,7
6,SimpleEvoGeneratorWrapper_top5_1000,1,0.2636404,0,0.5773809523809523,True,False,False,False,7
7,SimpleEvoGeneratorWrapper_top5_1000,1,0.2636404,0,0.5773809523809523,True,False,False,False,7
8,SimpleEvoGeneratorWrapper_top5_1000,1,0.2636404,0,0.5773809523809523,True,False,False,False,7
9,SimpleEvoGeneratorWrapper_top5_1000,1,0.2636404,0,0.5773809523809523,True,False,False,False,7
10,SimpleEvoGeneratorWrapper_top5_1000,2,0.5595132,1,0.363095238095238,True,False,False,False,7
11,SimpleEvoGeneratorWrapper_top5_1000,2,0.5595132,1,0.363095238095238,True,False,False,False,7
12,SimpleEvoGeneratorWrapper_top5_1000,2,0.5595132,1,0.363095238095238,True,False,False,False,7
13,SimpleEvoGeneratorWrapper_top5_1000,2,0.5595132,1,0.363095238095238,True,False,False,False,7
14,SimpleEvoGeneratorWrapper_top5_1000,2,0.5595132,1,0.363095238095238,True,False,False,False,7
15,CaseBasedGeneratorWrapper_top5_1000,0,0.22241308,0,0.47619047619047616,True,False,False,False,7
16,CaseBasedGeneratorWrapper_top5_1000,0,0.2314959,0,0.5178571428571428,True,False,False,False,7
17,CaseBasedGeneratorWrapper_top5_1000,0,0.22733375,0,0.5178571428571428,True,False,False,False,7
18,CaseBasedGeneratorWrapper_top5_1000,0,0.22020298,0,0.5773809523809523,True,False,False,False,7
19,CaseBasedGeneratorWrapper_top5_1000,0,0.21720387,0,0.5833333333333333,True,False,False,False,7
20,CaseBasedGeneratorWrapper_top5_1000,1,0.21797583,0,0.45238095238095233,True,False,False,False,7
21,CaseBasedGeneratorWrapper_top5_1000,1,0.22733375,0,0.5773809523809523,True,False,False,False,7
22,CaseBasedGeneratorWrapper_top5_1000,1,0.2314959,0,0.5773809523809523,True,False,False,False,7
23,CaseBasedGeneratorWrapper_top5_1000,1,0.21720387,0,0.5773809523809523,True,False,False,False,7
24,CaseBasedGeneratorWrapper_top5_1000,1,0.22020298,0,0.5833333333333333,True,False,False,False,7
25,CaseBasedGeneratorWrapper_top5_1000,2,0.21797583,0,0.5773809523809523,True,False,False,False,7
26,CaseBasedGeneratorWrapper_top5_1000,2,0.22241308,0,0.5773809523809523,True,False,False,False,7
27,CaseBasedGeneratorWrapper_top5_1000,2,0.2208692,0,0.5773809523809523,True,False,False,False,7
28,CaseBasedGeneratorWrapper_top5_1000,2,0.22733375,0,0.7857142857142857,True,False,False,False,7
29,CaseBasedGeneratorWrapper_top5_1000,2,0.2314959,0,0.8095238095238095,True,False,False,False,7
30,RandomGeneratorWrapper_top5_1000,0,0.37111238,0,0.38095238095238093,True,False,False,False,7
31,RandomGeneratorWrapper_top5_1000,0,0.36055514,0,0.38095238095238093,True,False,False,False,7
32,RandomGeneratorWrapper_top5_1000,0,0.38669726,0,0.43452380952380953,True,False,False,False,7
33,RandomGeneratorWrapper_top5_1000,0,0.19661506,0,0.43452380952380953,True,False,False,False,7
34,RandomGeneratorWrapper_top5_1000,0,0.25951925,0,0.4464285714285715,True,False,False,False,7
35,RandomGeneratorWrapper_top5_1000,1,0.6415845,1,0.5059523809523809,True,False,False,False,7
36,RandomGeneratorWrapper_top5_1000,1,0.7114545,1,0.5059523809523809,True,False,False,False,7
37,RandomGeneratorWrapper_top5_1000,1,0.3795808,0,0.5714285714285714,True,False,False,False,7
38,RandomGeneratorWrapper_top5_1000,1,0.39784244,0,0.5714285714285714,True,False,False,False,7
39,RandomGeneratorWrapper_top5_1000,1,0.4215237,0,0.5714285714285714,True,False,False,False,7
40,RandomGeneratorWrapper_top5_1000,2,0.50851643,1,0.5714285714285714,True,False,False,False,7
41,RandomGeneratorWrapper_top5_1000,2,0.3786211,0,0.5714285714285714,True,False,False,False,7
42,RandomGeneratorWrapper_top5_1000,2,0.1638487,0,0.5714285714285714,True,False,False,False,7
43,RandomGeneratorWrapper_top5_1000,2,0.6648541,1,0.5714285714285714,True,False,False,False,7
44,RandomGeneratorWrapper_top5_1000,2,0.31756857,0,0.5773809523809523,True,False,False,False,7
45,SimpleVAEGeneratorWrapper_top5_1000,0,0.23051336,0,0.2321428571428571,True,False,False,False,7
46,SimpleVAEGeneratorWrapper_top5_1000,0,0.23092507,0,0.2321428571428571,True,False,False,False,7
47,SimpleVAEGeneratorWrapper_top5_1000,0,0.23336694,0,0.2321428571428571,True,False,False,False,7
48,SimpleVAEGeneratorWrapper_top5_1000,0,0.23188755,0,0.2321428571428571,True,False,False,False,7
49,SimpleVAEGeneratorWrapper_top5_1000,0,0.2942241,0,0.2321428571428571,True,False,False,False,7
50,SimpleVAEGeneratorWrapper_top5_1000,1,0.24511269,0,0.43452380952380953,True,False,False,False,7
51,SimpleVAEGeneratorWrapper_top5_1000,1,0.24530354,0,0.43452380952380953,True,False,False,False,7
52,SimpleVAEGeneratorWrapper_top5_1000,1,0.24816164,0,0.5,True,False,False,False,7
53,SimpleVAEGeneratorWrapper_top5_1000,1,0.24188152,0,0.5,True,False,False,False,7
54,SimpleVAEGeneratorWrapper_top5_1000,1,0.24965426,0,0.5,True,False,False,False,7
55,SimpleVAEGeneratorWrapper_top5_1000,2,0.24844737,0,0.43452380952380953,True,False,False,False,7
56,SimpleVAEGeneratorWrapper_top5_1000,2,0.23936112,0,0.43452380952380953,True,False,False,False,7
57,SimpleVAEGeneratorWrapper_top5_1000,2,0.2648194,0,0.43452380952380953,True,False,False,False,7
58,SimpleVAEGeneratorWrapper_top5_1000,2,0.24521847,0,0.43452380952380953,True,False,False,False,7
59,SimpleVAEGeneratorWrapper_top5_1000,2,0.27196172,0,0.5059523809523809,True,False,False,False,7
0,SimpleEvoGeneratorWrapper_top5_1001,0,0.32573277,0,0.34542216289611094,True,False,False,True,8
1,SimpleEvoGeneratorWrapper_top5_1001,0,0.32573277,0,0.34542216289611094,True,False,False,True,8
2,SimpleEvoGeneratorWrapper_top5_1001,0,0.32573277,0,0.34542216289611094,True,False,False,True,8
3,SimpleEvoGeneratorWrapper_top5_1001,0,0.32573277,0,0.34542216289611094,True,False,False,True,8
4,SimpleEvoGeneratorWrapper_top5_1001,0,0.32573277,0,0.34542216289611094,True,False,False,True,8
5,SimpleEvoGeneratorWrapper_top5_1001,1,0.3461594,0,0.5508659368469602,True,False,False,True,8
6,SimpleEvoGeneratorWrapper_top5_1001,1,0.3461594,0,0.5508659368469602,True,False,False,True,8
7,SimpleEvoGeneratorWrapper_top5_1001,1,0.3461594,0,0.5508659368469602,True,False,False,True,8
8,SimpleEvoGeneratorWrapper_top5_1001,1,0.3461594,0,0.5508659368469602,True,False,False,True,8
9,SimpleEvoGeneratorWrapper_top5_1001,1,0.3461594,0,0.5508659368469602,True,False,False,True,8
10,SimpleEvoGeneratorWrapper_top5_1001,2,0.32080185,0,0.308666950180417,True,False,False,True,8
11,SimpleEvoGeneratorWrapper_top5_1001,2,0.32080185,0,0.308666950180417,True,False,False,True,8
12,SimpleEvoGeneratorWrapper_top5_1001,2,0.32080185,0,0.308666950180417,True,False,False,True,8
13,SimpleEvoGeneratorWrapper_top5_1001,2,0.32080185,0,0.308666950180417,True,False,False,True,8
14,SimpleEvoGeneratorWrapper_top5_1001,2,0.32080185,0,0.308666950180417,True,False,False,True,8
15,CaseBasedGeneratorWrapper_top5_1001,0,0.22241308,0,0.4801976964587257,True,False,False,True,8
16,CaseBasedGeneratorWrapper_top5_1001,0,0.22733375,0,0.5267850841794695,True,False,False,True,8
17,CaseBasedGeneratorWrapper_top5_1001,0,0.2314959,0,0.5309472169194902,True,False,False,True,8
18,CaseBasedGeneratorWrapper_top5_1001,0,0.22020298,0,0.5791780920255751,True,False,False,True,8
19,CaseBasedGeneratorWrapper_top5_1001,0,0.21720387,0,0.5821313460667927,True,False,False,True,8
20,CaseBasedGeneratorWrapper_top5_1001,1,0.21797583,0,0.4405395360220046,True,False,False,True,8
21,CaseBasedGeneratorWrapper_top5_1001,1,0.21720387,0,0.5647675366628737,True,False,False,True,8
22,CaseBasedGeneratorWrapper_top5_1001,1,0.22020298,0,0.573719044526418,True,False,False,True,8
23,CaseBasedGeneratorWrapper_top5_1001,1,0.22733375,0,0.5748974652517409,True,False,False,True,8
24,CaseBasedGeneratorWrapper_top5_1001,1,0.2314959,0,0.5790595979917617,True,False,False,True,8
25,CaseBasedGeneratorWrapper_top5_1001,2,0.21797583,0,0.5629838080633254,True,False,False,True,8
26,CaseBasedGeneratorWrapper_top5_1001,2,0.2208692,0,0.5658771367300124,True,False,False,True,8
27,CaseBasedGeneratorWrapper_top5_1001,2,0.22241308,0,0.5674210162389846,True,False,False,True,8
28,CaseBasedGeneratorWrapper_top5_1001,2,0.22733375,0,0.7806750706263951,True,False,False,True,8
29,CaseBasedGeneratorWrapper_top5_1001,2,0.2314959,0,0.8086467271759397,True,False,False,True,8
30,RandomGeneratorWrapper_top5_1001,0,0.4056355,0,0.6158010619027274,True,False,False,True,8
31,RandomGeneratorWrapper_top5_1001,0,0.47986642,0,0.624555780774071,True,False,False,True,8
32,RandomGeneratorWrapper_top5_1001,0,0.5157452,1,0.6348965536980402,True,False,False,True,8
33,RandomGeneratorWrapper_top5_1001,0,0.3676007,0,0.6491948366165161,True,False,False,True,8
34,RandomGeneratorWrapper_top5_1001,0,0.59747356,1,0.7019777383123125,True,False,False,True,8
35,RandomGeneratorWrapper_top5_1001,1,0.5666215,1,0.7035612463951111,True,False,False,True,8
36,RandomGeneratorWrapper_top5_1001,1,0.45090425,0,0.7270393598647344,True,False,False,True,8
37,RandomGeneratorWrapper_top5_1001,1,0.46154204,0,0.731724739074707,True,False,False,True,8
38,RandomGeneratorWrapper_top5_1001,1,0.4000537,0,0.7476174206960768,True,False,False,True,8
39,RandomGeneratorWrapper_top5_1001,1,0.49654856,0,0.8381598336356026,True,False,False,True,8
40,RandomGeneratorWrapper_top5_1001,2,0.49804193,0,0.6942403571946281,True,False,False,True,8
41,RandomGeneratorWrapper_top5_1001,2,0.4224442,0,0.6960236061187017,True,False,False,True,8
42,RandomGeneratorWrapper_top5_1001,2,0.3745325,0,0.713588033403669,True,False,False,True,8
43,RandomGeneratorWrapper_top5_1001,2,0.32995346,0,0.7404375757489885,True,False,False,True,8
44,RandomGeneratorWrapper_top5_1001,2,0.5827573,1,0.7622506590116591,True,False,False,True,8
45,SimpleVAEGeneratorWrapper_top5_1001,0,0.4563557,0,0.38675937198457266,True,False,False,True,8
46,SimpleVAEGeneratorWrapper_top5_1001,0,0.45843637,0,0.388840050924392,True,False,False,True,8
47,SimpleVAEGeneratorWrapper_top5_1001,0,0.44217822,0,0.3904390732447306,True,False,False,True,8
48,SimpleVAEGeneratorWrapper_top5_1001,0,0.43338558,0,0.4411702439898536,True,False,False,True,8
