model,iteration,iteration.time,NA,num_cycle,n_selection,n_offspring,n_mutated,n_candidates,n_survivors,avg_zeros,avg_survivors_fitness,median_survivors_fitness,max_survivors_fitness,model.hparams.topk,model.hparams.sample_size,model.hparams.mrate.0,model.hparams.mrate.1,model.hparams.mrate.2,model.hparams.mrate.3,model.hparams.mrate.4,mutsum.DELETE,mutsum.INSERT,mutsum.CHANGE,mutsum.SWAP,mutsum.NONE
1,1,0:05:44.586161,129,128,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,33,30,8
1,1,0:05:44.586161,130,129,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,37,24,28,9
1,1,0:05:44.586161,131,130,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,32,27,27,11
1,1,0:05:44.586161,132,131,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,25,33,28,13
1,1,0:05:44.586161,133,132,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,27,31,37,5
1,1,0:05:44.586161,134,133,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,23,31,34,11
1,1,0:05:44.586161,135,134,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,34,29,30,6
1,1,0:05:44.586161,136,135,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,34,27,24,14
1,1,0:05:44.586161,137,136,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,27,30,32,11
1,1,0:05:44.586161,138,137,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,36,29,9
1,1,0:05:44.586161,139,138,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,33,31,21,14
1,1,0:05:44.586161,140,139,100,100,100,125,25,0.45037037037037037,1.7239836417384504,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,20,42,28,9
1,1,0:05:44.586161,141,140,100,100,100,125,25,0.45185185185185184,1.7244373945371863,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,33,26,36,5
1,1,0:05:44.586161,142,141,100,100,100,125,25,0.45185185185185184,1.7244373945371863,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,27,29,10
1,1,0:05:44.586161,143,142,100,100,100,125,25,0.45185185185185184,1.7244373945371863,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,25,29,37,9
1,1,0:05:44.586161,144,143,100,100,100,125,25,0.45185185185185184,1.7244373945371863,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,33,26,33,6
1,1,0:05:44.586161,145,144,100,100,100,125,25,0.45185185185185184,1.7244373945371863,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,27,27,35,9
1,1,0:05:44.586161,146,145,100,100,100,125,25,0.45185185185185184,1.7244373945371863,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,35,27,28,9
1,1,0:05:44.586161,147,146,100,100,100,125,25,0.45185185185185184,1.7244373945371863,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,24,33,31,10
1,1,0:05:44.586161,148,147,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,32,31,8
1,1,0:05:44.586161,149,148,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,38,24,21,16
1,1,0:05:44.586161,150,149,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,41,25,22,12
1,1,0:05:44.586161,151,150,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,30,31,25,12
1,1,0:05:44.586161,152,151,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,34,33,24,7
1,1,0:05:44.586161,153,152,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,27,27,30,15
1,1,0:05:44.586161,154,153,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,26,35,10
1,1,0:05:44.586161,155,154,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,27,33,29,10
1,1,0:05:44.586161,156,155,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,31,34,9
1,1,0:05:44.586161,157,156,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,29,30,9
1,1,0:05:44.586161,158,157,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,34,23,28,14
1,1,0:05:44.586161,159,158,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,30,33,5
1,1,0:05:44.586161,160,159,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,22,30,40,7
1,1,0:05:44.586161,161,160,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,35,24,29,9
1,1,0:05:44.586161,162,161,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,34,23,11
1,1,0:05:44.586161,163,162,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,26,29,32,11
1,1,0:05:44.586161,164,163,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,20,38,10
1,1,0:05:44.586161,165,164,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,32,23,35,9
1,1,0:05:44.586161,166,165,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,27,32,14
1,1,0:05:44.586161,167,166,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,26,33,30,8
1,1,0:05:44.586161,168,167,100,100,100,125,25,0.4548148148148148,1.7244617574289804,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,33,22,13
1,1,0:05:44.586161,169,168,100,100,100,125,25,0.45037037037037037,1.7254748761413798,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,28,31,28,11
1,1,0:05:44.586161,170,169,100,100,100,125,25,0.45037037037037037,1.7254748761413798,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,30,30,34,6
1,1,0:05:44.586161,171,170,100,100,100,125,25,0.45037037037037037,1.7254748761413798,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,27,26,37,7
1,1,0:05:44.586161,172,171,100,100,100,125,25,0.45037037037037037,1.7254748761413798,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,30,23,35,11
1,1,0:05:44.586161,173,172,100,100,100,125,25,0.45037037037037037,1.7254748761413798,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,35,30,9
1,1,0:05:44.586161,174,173,100,100,100,125,25,0.45037037037037037,1.7254748761413798,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,28,35,27,9
1,1,0:05:44.586161,175,174,100,100,100,125,25,0.45037037037037037,1.7254748761413798,1.7257366278854347,1.7301483161750162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,37,24,26,13
1,1,0:05:44.586161,176,175,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,29,32,23,15
1,1,0:05:44.586161,177,176,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,34,23,28,15
1,1,0:05:44.586161,178,177,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,37,21,35,6
1,1,0:05:44.586161,179,178,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,28,30,33,9
1,1,0:05:44.586161,180,179,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,34,32,8
1,1,0:05:44.586161,181,180,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,33,20,15
1,1,0:05:44.586161,182,181,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,20,43,27,9
1,1,0:05:44.586161,183,182,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,25,21,47,6
1,1,0:05:44.586161,184,183,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,27,25,36,11
1,1,0:05:44.586161,185,184,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,28,35,10
1,1,0:05:44.586161,186,185,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,35,29,29,7
1,1,0:05:44.586161,187,186,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,31,33,28,8
1,1,0:05:44.586161,188,187,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,40,17,35,7
1,1,0:05:44.586161,189,188,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,16,35,39,10
1,1,0:05:44.586161,190,189,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,25,38,31,6
1,1,0:05:44.586161,191,190,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,33,36,19,9
1,1,0:05:44.586161,192,191,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,40,21,7
1,1,0:05:44.586161,193,192,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,38,24,11
1,1,0:05:44.586161,194,193,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,31,31,32,3
1,1,0:05:44.586161,195,194,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,28,28,30,12
1,1,0:05:44.586161,196,195,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,46,21,6
1,1,0:05:44.586161,197,196,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,29,32,5
1,1,0:05:44.586161,198,197,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,22,33,37,8
1,1,0:05:44.586161,199,198,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,24,43,25,6
1,1,0:05:44.586161,200,199,100,100,100,125,25,0.4518518518518518,1.7303212339439147,1.7301483161750162,1.7330527864491256,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,44,22,26,8
1,2,0:05:51.785043,1,0,100,100,100,200,25,0.019259259259259257,1.2005037582811644,1.197858234382657,1.243579178452942,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,27,38,29,4
1,2,0:05:51.785043,2,1,100,100,100,125,25,0.016296296296296295,1.2412308495440318,1.2349493172428,1.3260860971476511,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,39,28,23,10
1,2,0:05:51.785043,3,2,100,100,100,125,25,0.02666666666666666,1.257681982253891,1.2513092285719165,1.3260860971476511,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,21,38,34,6
1,2,0:05:51.785043,4,3,100,100,100,125,25,0.04,1.2807391099362013,1.267496955943175,1.3260860971476511,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,31,31,29,9
1,2,0:05:51.785043,5,4,100,100,100,125,25,0.0725925925925926,1.3200595329083638,1.3164856331791817,1.3959272047816111,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,33,31,30,6
1,2,0:05:51.785043,6,5,100,100,100,125,25,0.07851851851851852,1.3477063082887317,1.3419784151245513,1.3959272047816111,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,34,23,34,9
1,2,0:05:51.785043,7,6,100,100,100,125,25,0.09629629629629628,1.3736133061486016,1.365808325571447,1.3959272047816111,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,35,22,34,9
1,2,0:05:51.785043,8,7,100,100,100,125,25,0.1111111111111111,1.4011830151303273,1.3947974623207384,1.476228022449044,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,28,29,25,17
1,2,0:05:51.785043,9,8,100,100,100,125,25,0.1259259259259259,1.4305946953949467,1.4268370673534059,1.476228022449044,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,28,30,30,11
1,2,0:05:51.785043,10,9,100,100,100,125,25,0.15851851851851853,1.4612637464922926,1.460010604930667,1.4906580919509989,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,37,19,10
1,2,0:05:51.785043,11,10,100,100,100,125,25,0.17777777777777778,1.4831584794129586,1.4807546289785458,1.5194883407281958,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,34,27,34,5
1,2,0:05:51.785043,12,11,100,100,100,125,25,0.197037037037037,1.5057999015006471,1.5064556143999046,1.5445552607724142,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,24,35,12
1,2,0:05:51.785043,13,12,100,100,100,125,25,0.2281481481481481,1.529626724215814,1.5242290724011962,1.5783077625934734,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,21,41,12
1,2,0:05:51.785043,14,13,100,100,100,125,25,0.24296296296296296,1.5600688447966993,1.5552447169554173,1.5863766135260098,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,36,25,7
1,2,0:05:51.785043,15,14,100,100,100,125,25,0.2903703703703704,1.5790770148360678,1.5777303697770138,1.6132817559983026,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,28,28,10
1,2,0:05:51.785043,16,15,100,100,100,125,25,0.2977777777777778,1.5883399283546447,1.5827995022548464,1.6135153577985664,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,37,28,27,7
1,2,0:05:51.785043,17,16,100,100,100,125,25,0.28888888888888886,1.6088521913630516,1.6061134047040007,1.6615289509517521,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,32,26,33,8
1,2,0:05:51.785043,18,17,100,100,100,125,25,0.27999999999999997,1.6304508919733618,1.6171053406739706,1.6810807973417703,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,37,21,29,12
1,2,0:05:51.785043,19,18,100,100,100,125,25,0.29777777777777775,1.6524091679866029,1.6452886974027634,1.6964177678655035,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,28,33,13
1,2,0:05:51.785043,20,19,100,100,100,125,25,0.31111111111111106,1.6647699089562797,1.6615289509517521,1.6964177678655035,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,27,32,30,10
1,2,0:05:51.785043,21,20,100,100,100,125,25,0.32148148148148153,1.6748813176111323,1.6720172547882979,1.6964177678655035,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,31,35,7
1,2,0:05:51.785043,22,21,100,100,100,125,25,0.31999999999999995,1.6878813710269116,1.6859189980338471,1.69816189771871,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,21,36,35,8
1,2,0:05:51.785043,23,22,100,100,100,125,25,0.33333333333333326,1.6917780569675207,1.6881656052147258,1.7335240964920988,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,35,31,7
1,2,0:05:51.785043,24,23,100,100,100,125,25,0.3718518518518518,1.703790557089151,1.694607714693297,1.7403389735410375,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,27,29,36,7
1,2,0:05:51.785043,25,24,100,100,100,125,25,0.42962962962962964,1.7192482238335187,1.71651297623683,1.7448767586732385,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,24,29,34,12
1,2,0:05:51.785043,26,25,100,100,100,125,25,0.4637037037037037,1.7320761514049101,1.7335240964920988,1.748142405688836,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,30,28,8
1,2,0:05:51.785043,27,26,100,100,100,125,25,0.46814814814814815,1.747855726375237,1.7448767586732385,1.7625959281290409,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,31,26,11
1,2,0:05:51.785043,28,27,100,100,100,125,25,0.48444444444444446,1.7530834781515747,1.7517182147448902,1.7625959281290409,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,28,33,7
1,2,0:05:51.785043,29,28,100,100,100,125,25,0.4903703703703704,1.755537515997971,1.7537420774737766,1.7625959281290409,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,28,31,30,11
1,2,0:05:51.785043,30,29,100,100,100,125,25,0.5111111111111111,1.7611281200329338,1.7612985524960971,1.7655481842771508,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,29,30,32,7
1,2,0:05:51.785043,31,30,100,100,100,125,25,0.5125925925925926,1.761213212376727,1.7612985524960971,1.7655481842771508,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,24,31,32,12
1,2,0:05:51.785043,32,31,100,100,100,125,25,0.5155555555555555,1.7644584435789346,1.7629352848910136,1.7875833017571456,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,38,29,27,5
1,2,0:05:51.785043,33,32,100,100,100,125,25,0.5185185185185185,1.764882387450887,1.763287403869147,1.7875833017571456,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,32,26,10
1,2,0:05:51.785043,34,33,100,100,100,125,25,0.5244444444444444,1.7661281605982928,1.764918805525647,1.7875833017571456,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,40,23,27,10
1,2,0:05:51.785043,35,34,100,100,100,125,25,0.5585185185185185,1.7785378208218716,1.7722797860272035,1.8220172589945824,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,23,33,12
1,2,0:05:51.785043,36,35,100,100,100,125,25,0.5674074074074074,1.780060684896143,1.7744354443648036,1.8220172589945824,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,27,33,33,7
1,2,0:05:51.785043,37,36,100,100,100,125,25,0.5733333333333333,1.7990884276029946,1.8019760708977022,1.8220172589945824,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,31,32,5
1,2,0:05:51.785043,38,37,100,100,100,125,25,0.5659259259259258,1.803151341319602,1.8038607366889277,1.8220172589945824,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,26,30,27,15
1,2,0:05:51.785043,39,38,100,100,100,125,25,0.6103703703703703,1.815051375739519,1.8120904494100922,1.825511810303408,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,23,23,45,9
1,2,0:05:51.785043,40,39,100,100,100,125,25,0.6444444444444444,1.8167550511002484,1.8141790204636021,1.825511810303408,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,32,35,6
1,2,0:05:51.785043,41,40,100,100,100,125,25,0.6311111111111112,1.8172425754057986,1.814188864222689,1.825511810303408,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,27,30,33,9
1,2,0:05:51.785043,42,41,100,100,100,125,25,0.6518518518518519,1.818249312387148,1.8162108199083196,1.825511810303408,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,31,28,30,11
1,2,0:05:51.785043,43,42,100,100,100,125,25,0.668148148148148,1.819888975319481,1.819411541653903,1.825511810303408,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,24,24,42,8
1,2,0:05:51.785043,44,43,100,100,100,125,25,0.6488888888888888,1.8206854012476015,1.8219294902287633,1.825511810303408,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,35,23,10
1,2,0:05:51.785043,45,44,100,100,100,125,25,0.6281481481481481,1.822436932584826,1.8225350180697888,1.826975113741236,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,32,29,32,6
1,2,0:05:51.785043,46,45,100,100,100,125,25,0.6118518518518519,1.8233876174218377,1.822774574062736,1.826975113741236,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,36,27,10
1,2,0:05:51.785043,47,46,100,100,100,125,25,0.6014814814814815,1.8235064192671526,1.822774574062736,1.826975113741236,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,37,30,27,4
1,2,0:05:51.785043,48,47,100,100,100,125,25,0.602962962962963,1.8332037674635646,1.8327340672868746,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,20,34,34,10
1,2,0:05:51.785043,49,48,100,100,100,125,25,0.5970370370370369,1.8343093878468897,1.8331527327338337,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,30,36,28,5
1,2,0:05:51.785043,50,49,100,100,100,125,25,0.5970370370370369,1.8345646053285927,1.8342771807757998,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,26,33,30,9
1,2,0:05:51.785043,51,50,100,100,100,125,25,0.6,1.8345668929300925,1.8342771807757998,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,33,24,31,12
1,2,0:05:51.785043,52,51,100,100,100,125,25,0.6,1.8345668929300925,1.8342771807757998,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,36,24,30,10
1,2,0:05:51.785043,53,52,100,100,100,125,25,0.6,1.8345668929300925,1.8342771807757998,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,25,30,32,13
1,2,0:05:51.785043,54,53,100,100,100,125,25,0.6029629629629629,1.8345961014319372,1.8342771807757998,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,35,28,28,9
1,2,0:05:51.785043,55,54,100,100,100,125,25,0.6029629629629629,1.8345961014319372,1.8342771807757998,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,27,35,20,17
1,2,0:05:51.785043,56,55,100,100,100,125,25,0.6029629629629629,1.8345961014319372,1.8342771807757998,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,21,35,32,12
1,2,0:05:51.785043,57,56,100,100,100,125,25,0.6029629629629629,1.8345961014319372,1.8342771807757998,1.8373693491041743,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,34,34,27,5
1,2,0:05:51.785043,58,57,100,100,100,125,25,0.5777777777777777,1.8356930582567605,1.8365813515536267,1.8376741005338162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,39,30,25,6
1,2,0:05:51.785043,59,58,100,100,100,125,25,0.5777777777777777,1.8356930582567605,1.8365813515536267,1.8376741005338162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,28,30,37,4
1,2,0:05:51.785043,60,59,100,100,100,125,25,0.5777777777777777,1.8356930582567605,1.8365813515536267,1.8376741005338162,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,24,26,37,12
1,2,0:05:51.785043,61,60,100,100,100,125,25,0.5851851851851851,1.8368873722237664,1.8369503043047863,1.838234104101839,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,33,30,27,9
1,2,0:05:51.785043,62,61,100,100,100,125,25,0.5851851851851851,1.8368873722237664,1.8369503043047863,1.838234104101839,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,39,23,26,10
