model,iteration,iteration.time,NA,num_cycle,n_selection,n_offspring,n_mutated,n_candidates,n_survivors,avg_zeros,avg_survivors_fitness,median_survivors_fitness,max_survivors_fitness,model.hparams.topk,model.hparams.sample_size,model.hparams.mrate.0,model.hparams.mrate.1,model.hparams.mrate.2,model.hparams.mrate.3,model.hparams.mrate.4,mutsum.DELETE,mutsum.INSERT,mutsum.CHANGE,mutsum.SWAP,mutsum.NONE
1,1,0:05:42.362615,134,133,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,34,31,23,12
1,1,0:05:42.362615,135,134,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,31,37,24,8
1,1,0:05:42.362615,136,135,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,26,34,32,6
1,1,0:05:42.362615,137,136,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,25,31,35,7
1,1,0:05:42.362615,138,137,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,25,32,30,12
1,1,0:05:42.362615,139,138,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,36,33,25,6
1,1,0:05:42.362615,140,139,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,32,37,24,6
1,1,0:05:42.362615,141,140,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,28,36,25,11
1,1,0:05:42.362615,142,141,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,30,28,13
1,1,0:05:42.362615,143,142,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,35,24,12
1,1,0:05:42.362615,144,143,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,27,34,31,8
1,1,0:05:42.362615,145,144,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,31,27,33,7
1,1,0:05:42.362615,146,145,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,34,32,24,10
1,1,0:05:42.362615,147,146,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,28,34,26,10
1,1,0:05:42.362615,148,147,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,31,31,26,12
1,1,0:05:42.362615,149,148,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,33,24,32,11
1,1,0:05:42.362615,150,149,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,28,34,25,11
1,1,0:05:42.362615,151,150,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,37,27,29,7
1,1,0:05:42.362615,152,151,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,31,32,29,8
1,1,0:05:42.362615,153,152,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,33,35,28,2
1,1,0:05:42.362615,154,153,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,38,26,26,9
1,1,0:05:42.362615,155,154,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,27,39,27,6
1,1,0:05:42.362615,156,155,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,35,30,8
1,1,0:05:42.362615,157,156,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,37,21,10
1,1,0:05:42.362615,158,157,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,22,32,35,11
1,1,0:05:42.362615,159,158,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,30,31,31,8
1,1,0:05:42.362615,160,159,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,28,31,27,12
1,1,0:05:42.362615,161,160,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,28,28,31,11
1,1,0:05:42.362615,162,161,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,36,32,28,4
1,1,0:05:42.362615,163,162,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,31,31,28,8
1,1,0:05:42.362615,164,163,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,35,26,29,9
1,1,0:05:42.362615,165,164,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,23,37,33,7
1,1,0:05:42.362615,166,165,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,30,30,30,9
1,1,0:05:42.362615,167,166,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,25,34,24,17
1,1,0:05:42.362615,168,167,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,35,26,33,6
1,1,0:05:42.362615,169,168,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,30,36,26,8
1,1,0:05:42.362615,170,169,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,29,25,33,11
1,1,0:05:42.362615,171,170,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,30,31,28,9
1,1,0:05:42.362615,172,171,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,25,38,28,6
1,1,0:05:42.362615,173,172,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,26,24,36,12
1,1,0:05:42.362615,174,173,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,41,20,28,8
1,1,0:05:42.362615,175,174,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,29,27,34,9
1,1,0:05:42.362615,176,175,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,30,36,25,8
1,1,0:05:42.362615,177,176,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,29,22,39,9
1,1,0:05:42.362615,178,177,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,33,34,24,9
1,1,0:05:42.362615,179,178,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,31,29,27,13
1,1,0:05:42.362615,180,179,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,21,36,33,10
1,1,0:05:42.362615,181,180,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,24,31,11
1,1,0:05:42.362615,182,181,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,31,25,34,9
1,1,0:05:42.362615,183,182,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,27,32,34,7
1,1,0:05:42.362615,184,183,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,21,30,38,10
1,1,0:05:42.362615,185,184,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,23,36,31,10
1,1,0:05:42.362615,186,185,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,37,31,6
1,1,0:05:42.362615,187,186,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,35,29,10
1,1,0:05:42.362615,188,187,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,25,30,36,9
1,1,0:05:42.362615,189,188,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,37,24,5
1,1,0:05:42.362615,190,189,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,28,31,35,6
1,1,0:05:42.362615,191,190,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,31,37,25,5
1,1,0:05:42.362615,192,191,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,33,30,10
1,1,0:05:42.362615,193,192,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,24,30,35,11
1,1,0:05:42.362615,194,193,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,31,28,29,10
1,1,0:05:42.362615,195,194,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,34,34,26,6
1,1,0:05:42.362615,196,195,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,32,31,23,13
1,1,0:05:42.362615,197,196,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,34,29,27,9
1,1,0:05:42.362615,198,197,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,36,28,9
1,1,0:05:42.362615,199,198,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,32,25,31,11
1,1,0:05:42.362615,200,199,25,100,100,125,25,0.5733333333333333,1.7223313553574768,1.7221029870292974,1.729268292542391,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,30,33,28,7
1,2,0:05:50.859847,1,0,25,100,100,200,25,0.050370370370370364,1.2261742836201655,1.219955940911547,1.283518114576239,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,28,29,33,9
1,2,0:05:50.859847,2,1,25,100,100,125,25,0.0785185185185185,1.2736677420643228,1.2666017982188005,1.3298303576626196,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,33,34,25,6
1,2,0:05:50.859847,3,2,25,100,100,125,25,0.08888888888888889,1.313692363211714,1.314180908412116,1.3662281811521373,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,24,31,32,11
1,2,0:05:50.859847,4,3,25,100,100,125,25,0.1111111111111111,1.3552009027756555,1.3455095761081237,1.4097160051604165,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,4,30,32,30,4
1,2,0:05:50.859847,5,4,25,100,100,125,25,0.14518518518518517,1.3740400255414924,1.3710921826756564,1.4097160051604165,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,35,31,28,6
1,2,0:05:50.859847,6,5,25,100,100,125,25,0.16296296296296295,1.4006932205737521,1.393711262106525,1.425191420764486,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,30,30,30,8
1,2,0:05:50.859847,7,6,25,100,100,125,25,0.1851851851851852,1.4257905205518637,1.4198963140555758,1.4846371438217556,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,28,37,8
1,2,0:05:50.859847,8,7,25,100,100,125,25,0.2222222222222222,1.4510464001089898,1.4442858042702182,1.4872856656057325,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,27,34,7
1,2,0:05:50.859847,9,8,25,100,100,125,25,0.274074074074074,1.4895004511555383,1.4852234965125777,1.5333367529114326,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,25,32,29,14
1,2,0:05:50.859847,10,9,25,100,100,125,25,0.29777777777777775,1.5021479801039928,1.4944796357208785,1.550379711610201,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,21,25,45,8
1,2,0:05:50.859847,11,10,25,100,100,125,25,0.31407407407407406,1.5193606210630262,1.512394378864655,1.5556507318327097,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,27,36,8
1,2,0:05:50.859847,12,11,25,100,100,125,25,0.35851851851851846,1.5526318592796442,1.546229767485002,1.5917750993290922,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,30,34,28,6
1,2,0:05:50.859847,13,12,25,100,100,125,25,0.3955555555555555,1.58703315489351,1.5900534826160229,1.6216646178807999,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,22,30,34,12
1,2,0:05:50.859847,14,13,25,100,100,125,25,0.4162962962962963,1.612775047004354,1.6074556454790532,1.6498529179971722,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,21,34,34,10
1,2,0:05:50.859847,15,14,25,100,100,125,25,0.4237037037037037,1.6217165476674944,1.6189780484260636,1.6498529179971722,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,33,25,34,8
1,2,0:05:50.859847,16,15,25,100,100,125,25,0.4251851851851851,1.6267239040286048,1.6220543440303858,1.6498529179971722,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,22,26,44,8
1,2,0:05:50.859847,17,16,25,100,100,125,25,0.4266666666666666,1.6495172546455554,1.6498529179971722,1.6894034300628342,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,31,31,30,6
1,2,0:05:50.859847,18,17,25,100,100,125,25,0.4548148148148148,1.6662404840599614,1.6580154667870177,1.7012392130189469,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,31,35,25,7
1,2,0:05:50.859847,19,18,25,100,100,125,25,0.49925925925925924,1.680864556469932,1.6796384373470876,1.7138538778173413,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,30,29,38,3
1,2,0:05:50.859847,20,19,25,100,100,125,25,0.5214814814814814,1.6901746659276773,1.6894034300628342,1.7138538778173413,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,28,30,32,9
1,2,0:05:50.859847,21,20,25,100,100,125,25,0.5674074074074075,1.7011282514459019,1.699826761085568,1.7215297958314089,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,37,22,34,6
1,2,0:05:50.859847,22,21,25,100,100,125,25,0.5733333333333334,1.7155262201341028,1.7117316221328664,1.7393219234519606,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,32,31,26,8
1,2,0:05:50.859847,23,22,25,100,100,125,25,0.5911111111111111,1.7253036460150364,1.725349033761506,1.7625042448183357,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,35,30,27,8
1,2,0:05:50.859847,24,23,25,100,100,125,25,0.6148148148148148,1.7374138709569176,1.7324467553560834,1.7626072260369385,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,23,32,36,9
1,2,0:05:50.859847,25,24,25,100,100,125,25,0.6311111111111111,1.7495729837200553,1.7499030838227745,1.763829350304568,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,26,31,33,10
1,2,0:05:50.859847,26,25,25,100,100,125,25,0.6325925925925926,1.7593300971555033,1.7591570601193474,1.764293623701243,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,30,29,29,12
1,2,0:05:50.859847,27,26,25,100,100,125,25,0.6370370370370371,1.7629997618854754,1.7626278318422068,1.7672922347797972,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,29,33,9
1,2,0:05:50.859847,28,27,25,100,100,125,25,0.6414814814814814,1.764382044759285,1.7642253768449248,1.7679117945123406,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,35,32,25,7
1,2,0:05:50.859847,29,28,25,100,100,125,25,0.642962962962963,1.7653130117841906,1.7647454837042105,1.7775666909246788,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,26,23,39,11
1,2,0:05:50.859847,30,29,25,100,100,125,25,0.6444444444444444,1.7659943395572026,1.7648637696982532,1.778678069159624,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,23,27,39,11
1,2,0:05:50.859847,31,30,25,100,100,125,25,0.648888888888889,1.7677812539776903,1.7657192802101478,1.7925154789222368,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,3,30,28,29,10
1,2,0:05:50.859847,32,31,25,100,100,125,25,0.6518518518518519,1.7741084697550997,1.770250760179696,1.7958112792526582,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,35,29,25,10
1,2,0:05:50.859847,33,32,25,100,100,125,25,0.6518518518518519,1.7814216170212103,1.7814361665011988,1.7958112792526582,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,31,23,34,12
1,2,0:05:50.859847,34,33,25,100,100,125,25,0.6503703703703704,1.7945422195441176,1.7944331426009545,1.8014233252135399,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,27,24,35,14
1,2,0:05:50.859847,35,34,25,100,100,125,25,0.6607407407407407,1.7961142190962807,1.7958112792526582,1.8014233252135399,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,36,33,26,4
1,2,0:05:50.859847,36,35,25,100,100,125,25,0.6666666666666665,1.7976723909535357,1.796996452423922,1.8024251420509454,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,24,40,26,8
1,2,0:05:50.859847,37,36,25,100,100,125,25,0.6785185185185186,1.8000120717562353,1.7986820742625291,1.8203102851584472,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,28,30,31,9
1,2,0:05:50.859847,38,37,25,100,100,125,25,0.6933333333333332,1.8020434026819083,1.8002870014525583,1.8264725563044668,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,36,29,22,11
1,2,0:05:50.859847,39,38,25,100,100,125,25,0.7081481481481481,1.8126451961019732,1.8110752804535681,1.8369597358388228,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,36,29,22,12
1,2,0:05:50.859847,40,39,25,100,100,125,25,0.711111111111111,1.8146528480568944,1.8114726559128973,1.8369597358388228,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,26,30,10
1,2,0:05:50.859847,41,40,25,100,100,125,25,0.7111111111111111,1.8234896490521078,1.8273932976338079,1.8369597358388228,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,25,26,37,12
1,2,0:05:50.859847,42,41,25,100,100,125,25,0.7140740740740739,1.8289779511999236,1.82876825245684,1.8369597358388228,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,28,32,29,9
1,2,0:05:50.859847,43,42,25,100,100,125,25,0.7125925925925926,1.8333013240392004,1.8325476527226345,1.8369597358388228,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,33,35,25,5
1,2,0:05:50.859847,44,43,25,100,100,125,25,0.7185185185185184,1.8353456063520184,1.8346136563657613,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,37,30,27,6
1,2,0:05:50.859847,45,44,25,100,100,125,25,0.7185185185185184,1.8353456063520184,1.8346136563657613,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,30,34,26,9
1,2,0:05:50.859847,46,45,25,100,100,125,25,0.7185185185185184,1.8353456063520184,1.8346136563657613,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,36,23,31,9
1,2,0:05:50.859847,47,46,25,100,100,125,25,0.72,1.8353570023482297,1.8346136563657613,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,18,40,31,10
1,2,0:05:50.859847,48,47,25,100,100,125,25,0.7333333333333333,1.8354247738562088,1.8346745979584753,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,29,32,25,14
1,2,0:05:50.859847,49,48,25,100,100,125,25,0.7377777777777778,1.8355877875479565,1.8349686668486367,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,37,30,25,7
1,2,0:05:50.859847,50,49,25,100,100,125,25,0.7377777777777778,1.8355877875479565,1.8349686668486367,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,28,32,27,12
1,2,0:05:50.859847,51,50,25,100,100,125,25,0.7377777777777778,1.8355877875479565,1.8349686668486367,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,30,28,37,4
1,2,0:05:50.859847,52,51,25,100,100,125,25,0.7377777777777778,1.8355877875479565,1.8349686668486367,1.8370111650852303,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,28,33,30,9
1,2,0:05:50.859847,53,52,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,32,28,27,11
1,2,0:05:50.859847,54,53,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,33,26,26,15
1,2,0:05:50.859847,55,54,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,30,29,30,11
1,2,0:05:50.859847,56,55,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,34,20,32,12
1,2,0:05:50.859847,57,56,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,32,34,22,12
1,2,0:05:50.859847,58,57,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,35,29,30,6
1,2,0:05:50.859847,59,58,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,25,35,26,14
1,2,0:05:50.859847,60,59,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,40,25,26,8
1,2,0:05:50.859847,61,60,25,100,100,125,25,0.7407407407407408,1.8442763559851005,1.844429447795616,1.8444691742913588,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,28,28,36,7
1,2,0:05:50.859847,62,61,25,100,100,125,25,0.7422222222222223,1.852863508740393,1.852873484489641,1.852909068462572,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,33,31,26,10
1,2,0:05:50.859847,63,62,25,100,100,125,25,0.7422222222222223,1.852863508740393,1.852873484489641,1.852909068462572,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,23,28,39,9
1,2,0:05:50.859847,64,63,25,100,100,125,25,0.7422222222222223,1.852863508740393,1.852873484489641,1.852909068462572,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,1,24,34,34,7
1,2,0:05:50.859847,65,64,25,100,100,125,25,0.7422222222222223,1.852863508740393,1.852873484489641,1.852909068462572,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,41,26,29,4
1,2,0:05:50.859847,66,65,25,100,100,125,25,0.7422222222222223,1.852863508740393,1.852873484489641,1.852909068462572,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,26,31,31,10
1,2,0:05:50.859847,67,66,25,100,100,125,25,0.7422222222222223,1.852863508740393,1.852873484489641,1.852909068462572,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,2,29,34,25,10
1,2,0:05:50.859847,68,67,25,100,100,125,25,0.7422222222222223,1.852863508740393,1.852873484489641,1.852909068462572,10,1000,0.01,0.3,0.3,0.3,0.09000000000000008,0,21,32,43,4
