experiment,wrapper,model_name,rank,likelihood,outcome,viability,sparcity,similarity,dllh,ollh,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.no,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.num_training_data,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none,gen.recombiner.type,gen.recombiner.recombination_rate
1,EvoGeneratorWrapper,EvolutionaryStrategy,10,0.021285060793161392,0,1.75279568065869,0.6262019230769231,0.632379193019923,7.016939665491849e-65,0.49421456456184387,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 24 > 13 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,16,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,9,0.021285060793161392,0,1.75279568065869,0.6262019230769231,0.632379193019923,7.016939665491849e-65,0.49421456456184387,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 24 > 13 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,17,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,8,0.021285060793161392,0,1.75279568065869,0.6262019230769231,0.632379193019923,7.016939665491849e-65,0.49421456456184387,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 24 > 13 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,18,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,7,0.021285060793161392,0,1.75279568065869,0.6262019230769231,0.632379193019923,7.016939665491849e-65,0.49421456456184387,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 24 > 13 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,19,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,6,0.021285060793161392,0,1.75279568065869,0.6262019230769231,0.632379193019923,7.016939665491849e-65,0.49421456456184387,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 24 > 13 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,20,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,5,0.022798817604780197,0,1.7539657968476787,0.6286057692307692,0.631902352636746,1.2738736626434532e-76,0.4934576749801636,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 24 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,21,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,4,0.0227497648447752,0,1.7539903241590038,0.6286057692307692,0.631902352636746,1.7435648285155384e-88,0.49348220229148865,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 00 > 00 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 24 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,22,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,3,0.022744104266166687,0,1.7539931553796306,0.6286057692307692,0.631902352636746,1.3589046891152767e-87,0.4934850335121155,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 00 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 24 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,23,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,2,0.022735649719834328,0,1.7539973873094097,0.6286057692307692,0.631902352636746,5.628154826648543e-59,0.49348926544189453,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 24 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,24,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,1,0.03132397308945656,0,1.7749310164065994,0.6514423076923077,0.6342936003005955,1.8726978644399842e-89,0.4891951084136963,1,0,33 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 33 > 00 > 00 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 24 > 13 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 08 > 24 > 10 > 11 > 12 > 14 > 13 > 14 > 13 > 24 > 25 > 14,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,1,25,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,25,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,1,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,12,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,2,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,2,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,3,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,3,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,4,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,4,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,5,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,5,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,6,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,6,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,7,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,7,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,8,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,8,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,9,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,9,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,10,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,10,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,11,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,11,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,12,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,13,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,13,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,24,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,14,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,14,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,15,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,15,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,16,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,16,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,17,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,17,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,18,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,18,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,19,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
1,EvoGeneratorWrapper,EvolutionaryStrategy,19,0.029229778796434402,0,2.0276642563473173,0.7463942307692308,0.7906473859220196,1.532451833285536e-36,0.4906226396560669,1,0,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 13 > 13 > 14 > 00 > 14 > 14 > 00 > 28 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 14 > 13 > 14 > 13 > 14 > 13 > 14 > 14 > 24 > 25,1111,0:09:31.328251,571.3282508850098,12,34,27,16,1,EvolutionaryStrategy,399,34,27,1111,ImprovementMeasure,1,2,20,100.0,25.0,100.0,25.0,CaseBasedInitiator,RouletteWheelSelector,OnePointCrosser,,MultiDeleteMutator,0.01,0.3,0.3,0.3,0.09000000000000008,FittestIndividualRecombiner,
