experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.recombiner.type,gen.recombiner.recombination_rate
1,EvolutionaryStrategy,26,0.021129721775650978,2.742164825454726,0.9395604395604396,0.9634258651193184,0.0247494164468128,0.8144291043281555,22,0,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 13 > 15,24 > 01 > 02 > 20 > 20,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,7,46,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,27,0.021129721775650978,2.742164825454726,0.9395604395604396,0.9634258651193184,0.0247494164468128,0.8144291043281555,22,0,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 13 > 15,24 > 01 > 02 > 20 > 20,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,7,47,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,28,0.021129721775650978,2.742164825454726,0.9395604395604396,0.9634258651193184,0.0247494164468128,0.8144291043281555,22,0,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 13 > 15,24 > 01 > 02 > 20 > 20,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,7,48,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,29,0.021129721775650978,2.742164825454726,0.9395604395604396,0.9634258651193184,0.0247494164468128,0.8144291043281555,22,0,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 13 > 15,24 > 01 > 02 > 20 > 20,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,7,49,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,1,0.021129721775650978,2.742164825454726,0.9395604395604396,0.9634258651193184,0.0247494164468128,0.8144291043281555,22,0,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 13 > 15,24 > 01 > 02 > 20 > 20,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,7,50,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,50,0.9760890603065491,2.8025461308932567,0.8956043956043956,0.9171128366580789,0.32879866572444066,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,1,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,49,0.9760890603065491,2.8025461308932567,0.8956043956043956,0.9171128366580789,0.32879866572444066,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,2,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,48,0.9760890603065491,2.8025461308932567,0.8956043956043956,0.9171128366580789,0.32879866572444066,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,3,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,47,0.9760890603065491,2.8025461308932567,0.8956043956043956,0.9171128366580789,0.32879866572444066,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,4,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,46,0.9760890603065491,2.8025461308932567,0.8956043956043956,0.9171128366580789,0.32879866572444066,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,5,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,45,0.9760890603065491,2.8025603181376098,0.8956043956043956,0.9171128463029569,0.32881284332391586,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,6,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,44,0.9760890603065491,2.8025603181376098,0.8956043956043956,0.9171128463029569,0.32881284332391586,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,7,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,43,0.9760890603065491,2.802675553652752,0.8956043956043956,0.9171132942193688,0.3289276309226459,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,8,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,42,0.9760890603065491,2.802676040449293,0.8956043956043956,0.9171133252520176,0.32892808668653845,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,9,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,41,0.9760890603065491,2.8026801792213534,0.8956043956043956,0.9171132993254029,0.3289322513852135,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,10,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,40,0.9760890603065491,2.8026801792213534,0.8956043956043956,0.9171132993254029,0.3289322513852135,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,11,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,39,0.9760890603065491,2.8026801792213534,0.8956043956043956,0.9171132993254029,0.3289322513852135,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,12,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,38,0.9760890603065491,2.8026987692968177,0.8956043956043956,0.9171133612976436,0.32895077948843693,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,13,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,37,0.9760890603065491,2.802711528323,0.8956043956043956,0.9171134144982559,0.32896348531400665,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,14,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,36,0.9760890603065491,2.8027120151692215,0.8956043956043956,0.9171134455309048,0.3289639411275796,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,15,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,35,0.9760890603065491,2.802841989780576,0.8956043956043956,0.9171139341248435,0.3290934271449951,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,16,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,34,0.9760890603065491,2.8028500426761456,0.8956043956043956,0.9171139294929428,0.32910148467246547,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,17,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,33,0.9760890603065491,2.8028505297135795,0.8956043956043956,0.9171139605255916,0.329101940677251,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,18,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,32,0.9760890603065491,2.8028505297135795,0.8956043956043956,0.9171139605255916,0.329101940677251,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,19,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,31,0.9760890603065491,2.8028505297135795,0.8956043956043956,0.9171139605255916,0.329101940677251,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,20,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,30,0.9760890603065491,2.802916278430672,0.8956043956043956,0.917114167365755,0.3291674825541797,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,21,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,29,0.9760890603065491,2.803001385099397,0.8956043956043956,0.9171144976882419,0.32925225890041787,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,22,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
1,EvolutionaryStrategy,28,0.9760890603065491,2.803001385099397,0.8956043956043956,0.9171144976882419,0.32925225890041787,0.6610302329063416,23,1,0,1,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 01 > 25,24 > 01 > 02 > 03 > 04 > 06 > 05,588.5503647327423,1111,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,4,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,35151,26,27,1111,ImprovementMeasure,1,8,23,50.0,1000.0,100.0,1000.0,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,
