experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.mask,run.duration,run.duration_sec,run.short_name,run.full_name,run.no,wrapper.type,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.mutator.p_none
1,RandomGenerator,36,0.9987499713897705,1.7798309210018113,0.2692307692307693,0.5117647669253084,0.0,0.9988353848457336,1,1,0,1,17 > 04 > 17 > 00 > 34 > 31 > 26 > 30 > 14 > 03 > 05 > 22 > 03 > 27 > 14 > 24 > 12 > 20 > 19 > 27 > 10 > 29 > 26 > 08 > 10 > 28 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,15,,,,,,,,,,,,,,,
1,RandomGenerator,35,0.9981111288070679,1.7806098971719195,0.28846153846153844,0.4937389086562125,0.0,0.9984094500541687,0,1,0,1,16 > 08 > 19 > 02 > 03 > 23 > 30 > 15 > 05 > 18 > 28 > 15 > 25 > 22 > 11 > 01 > 01 > 32 > 34 > 17 > 04 > 12 > 20 > 33 > 05 > 33 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,16,,,,,,,,,,,,,,,
1,RandomGenerator,34,0.9823233485221863,1.7806693696012301,0.28846153846153844,0.5043235480738957,0.0,0.9878842830657959,2,1,0,1,07 > 20 > 22 > 10 > 28 > 00 > 11 > 00 > 32 > 05 > 12 > 17 > 32 > 04 > 05 > 25 > 26 > 24 > 31 > 06 > 18 > 10 > 04 > 27 > 15 > 26 > 21,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,17,,,,,,,,,,,,,,,
1,RandomGenerator,33,0.976179838180542,1.780937984407776,0.28846153846153844,0.5086877768368929,0.0,0.9837886691093445,1,1,0,1,10 > 22 > 05 > 11 > 32 > 07 > 15 > 32 > 29 > 01 > 28 > 03 > 22 > 10 > 23 > 18 > 29 > 30 > 00 > 11 > 04 > 08 > 03 > 13 > 09 > 26 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,18,,,,,,,,,,,,,,,
1,RandomGenerator,32,0.9982749223709106,1.782865351805809,0.28846153846153844,0.49588516758087353,0.0,0.9985186457633972,1,1,0,1,06 > 16 > 10 > 32 > 25 > 13 > 12 > 04 > 06 > 02 > 00 > 15 > 25 > 07 > 32 > 07 > 28 > 24 > 34 > 17 > 02 > 26 > 27 > 01 > 27 > 01 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,19,,,,,,,,,,,,,,,
1,RandomGenerator,31,0.9884077906608582,1.783257845413369,0.28846153846153844,0.5028557489951351,0.0,0.9919405579566956,1,1,0,1,15 > 18 > 16 > 07 > 33 > 20 > 27 > 05 > 20 > 11 > 18 > 07 > 08 > 07 > 20 > 07 > 30 > 15 > 11 > 00 > 15 > 24 > 07 > 06 > 16 > 33 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,20,,,,,,,,,,,,,,,
1,RandomGenerator,30,0.9973633885383606,1.7836927873382529,0.28846153846153844,0.4973202724668023,0.0,0.9979109764099121,1,1,0,1,03 > 30 > 32 > 32 > 01 > 04 > 16 > 19 > 26 > 30 > 11 > 31 > 17 > 21 > 11 > 00 > 26 > 19 > 11 > 25 > 08 > 10 > 18 > 13 > 19 > 27 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,21,,,,,,,,,,,,,,,
1,RandomGenerator,29,0.962799608707428,1.7841417797765124,0.3076923076923077,0.5015809956933661,0.0,0.9748684763908386,1,1,0,1,05 > 28 > 24 > 06 > 07 > 15 > 23 > 15 > 28 > 04 > 03 > 32 > 09 > 33 > 01 > 15 > 34 > 08 > 00 > 16 > 03 > 18 > 22 > 11 > 31 > 24 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,22,,,,,,,,,,,,,,,
1,RandomGenerator,28,0.9987252354621887,1.788286726099554,0.28846153846153844,0.5010063132788848,0.0,0.9988188743591309,0,1,0,1,34 > 20 > 27 > 03 > 05 > 02 > 07 > 12 > 22 > 25 > 26 > 06 > 23 > 02 > 31 > 11 > 09 > 27 > 16 > 29 > 12 > 16 > 02 > 22 > 15 > 28 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,23,,,,,,,,,,,,,,,
1,RandomGenerator,27,0.9987244009971619,1.7911308164388906,0.28846153846153844,0.5038509400600244,0.0,0.9988183379173279,0,1,0,1,08 > 31 > 05 > 29 > 17 > 07 > 33 > 33 > 09 > 06 > 19 > 34 > 03 > 19 > 12 > 21 > 07 > 17 > 13 > 12 > 12 > 27 > 13 > 05 > 07 > 28 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,24,,,,,,,,,,,,,,,
1,RandomGenerator,26,0.9985032081604004,1.7911718878747571,0.28846153846153844,0.504039473387065,0.0,0.9986708760261536,1,1,0,1,08 > 09 > 34 > 02 > 12 > 01 > 33 > 00 > 27 > 28 > 32 > 23 > 13 > 34 > 01 > 22 > 14 > 09 > 24 > 14 > 22 > 08 > 29 > 13 > 10 > 29 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,25,,,,,,,,,,,,,,,
1,RandomGenerator,25,0.9187318682670593,1.792518879485138,0.32692307692307687,0.5201058595345649,0.0,0.9454899430274963,2,1,0,1,01 > 32 > 22 > 31 > 34 > 16 > 34 > 25 > 01 > 20 > 28 > 17 > 17 > 29 > 25 > 09 > 10 > 08 > 11 > 30 > 06 > 00 > 00 > 13 > 20 > 33 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,26,,,,,,,,,,,,,,,
1,RandomGenerator,24,0.9975345134735107,1.7934003919678814,0.28846153846153844,0.5069137342016861,0.0,0.998025119304657,0,1,0,1,06 > 27 > 02 > 18 > 11 > 28 > 05 > 16 > 15 > 32 > 27 > 06 > 16 > 18 > 09 > 10 > 20 > 07 > 22 > 11 > 26 > 11 > 30 > 32 > 02 > 26 > 11,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,27,,,,,,,,,,,,,,,
1,RandomGenerator,23,0.9987395405769348,1.7941444512540952,0.28846153846153844,0.5068545016902617,0.0,0.9988284111022949,2,1,0,1,11 > 21 > 04 > 26 > 07 > 00 > 01 > 31 > 15 > 24 > 19 > 01 > 12 > 12 > 00 > 23 > 13 > 02 > 18 > 31 > 30 > 24 > 28 > 26 > 01 > 29 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,28,,,,,,,,,,,,,,,
1,RandomGenerator,22,0.9617273211479187,1.794568532714652,0.3076923076923077,0.5127226467409418,0.0,0.9741535782814026,0,1,0,1,23 > 07 > 20 > 34 > 02 > 08 > 18 > 14 > 04 > 06 > 18 > 34 > 01 > 23 > 22 > 07 > 15 > 13 > 32 > 34 > 03 > 07 > 25 > 12 > 21 > 14 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,29,,,,,,,,,,,,,,,
1,RandomGenerator,21,0.9977066516876221,1.7950794155377696,0.28846153846153844,0.5084780188303816,0.0,0.9981398582458496,1,1,0,1,12 > 19 > 29 > 05 > 17 > 34 > 07 > 02 > 10 > 04 > 20 > 13 > 18 > 34 > 00 > 17 > 13 > 14 > 25 > 20 > 18 > 15 > 05 > 30 > 27 > 01 > 05,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,30,,,,,,,,,,,,,,,
1,RandomGenerator,20,0.997361958026886,1.7965655532217804,0.28846153846153844,0.5101939920246462,0.0,0.9979100227355957,1,1,0,1,31 > 31 > 08 > 10 > 00 > 24 > 32 > 13 > 11 > 28 > 30 > 09 > 25 > 10 > 19 > 34 > 26 > 29 > 14 > 11 > 09 > 16 > 31 > 21 > 03 > 27 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,31,,,,,,,,,,,,,,,
1,RandomGenerator,19,0.975475013256073,1.7975081096706231,0.28846153846153844,0.5257278251191494,0.0,0.9833187460899353,0,1,0,1,29 > 12 > 21 > 32 > 19 > 11 > 15 > 26 > 07 > 11 > 22 > 20 > 12 > 23 > 22 > 11 > 10 > 32 > 01 > 06 > 27 > 19 > 09 > 06 > 14 > 32 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,32,,,,,,,,,,,,,,,
1,RandomGenerator,18,0.9745970368385315,1.7975303029490832,0.28846153846153844,0.5263353360093037,0.0,0.982733428478241,1,1,0,1,21 > 23 > 22 > 00 > 28 > 05 > 27 > 16 > 08 > 19 > 02 > 05 > 25 > 33 > 12 > 06 > 10 > 24 > 23 > 31 > 03 > 31 > 25 > 05 > 10 > 08 > 08,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,33,,,,,,,,,,,,,,,
1,RandomGenerator,17,0.9975544810295105,1.8007351503447262,0.28846153846153844,0.5142352603473906,0.0,0.9980383515357971,1,1,0,1,26 > 27 > 25 > 32 > 00 > 04 > 09 > 31 > 12 > 15 > 08 > 31 > 22 > 13 > 34 > 05 > 07 > 34 > 02 > 33 > 24 > 08 > 13 > 05 > 05 > 26 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,34,,,,,,,,,,,,,,,
1,RandomGenerator,16,0.9965477585792542,1.8045779612324673,0.3076923076923077,0.49951845030453335,0.0,0.9973672032356262,0,1,0,1,12 > 07 > 01 > 27 > 24 > 20 > 04 > 17 > 24 > 10 > 01 > 29 > 12 > 09 > 08 > 34 > 33 > 15 > 10 > 25 > 04 > 18 > 09 > 25 > 28 > 27 > 20,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,35,,,,,,,,,,,,,,,
1,RandomGenerator,15,0.9901628494262695,1.8079724468578,0.28846153846153844,0.5264002516579804,0.0,0.9931106567382812,0,1,0,1,15 > 16 > 10 > 34 > 22 > 24 > 04 > 03 > 20 > 28 > 27 > 09 > 12 > 14 > 23 > 15 > 24 > 21 > 01 > 28 > 03 > 19 > 32 > 02 > 30 > 29 > 05,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,36,,,,,,,,,,,,,,,
1,RandomGenerator,14,0.9985729455947876,1.8083136941712286,0.28846153846153844,0.5211348476652566,0.0,0.9987173080444336,1,1,0,1,20 > 31 > 18 > 09 > 03 > 29 > 30 > 17 > 02 > 06 > 11 > 04 > 24 > 24 > 02 > 02 > 08 > 12 > 32 > 02 > 10 > 08 > 25 > 32 > 00 > 12 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,37,,,,,,,,,,,,,,,
1,RandomGenerator,13,0.9594289660453796,1.8087475732587706,0.32692307692307687,0.5092031150528873,0.0,0.9726213812828064,1,1,0,1,32 > 23 > 21 > 10 > 01 > 21 > 05 > 21 > 02 > 12 > 04 > 23 > 21 > 07 > 18 > 05 > 22 > 09 > 17 > 18 > 11 > 16 > 12 > 08 > 05 > 00 > 02,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,38,,,,,,,,,,,,,,,
1,RandomGenerator,12,0.9986701011657715,1.8117173453912423,0.28846153846153844,0.5244736490317546,0.0,0.9987821578979492,1,1,0,1,21 > 29 > 25 > 31 > 26 > 26 > 11 > 28 > 00 > 30 > 15 > 26 > 31 > 10 > 02 > 05 > 20 > 21 > 10 > 02 > 12 > 04 > 12 > 11 > 28 > 29 > 07,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,39,,,,,,,,,,,,,,,
1,RandomGenerator,11,0.9964262843132019,1.8182512755848126,0.3076923076923077,0.5132727077644836,0.0,0.9972862601280212,0,1,0,1,22 > 06 > 23 > 18 > 32 > 03 > 10 > 17 > 05 > 15 > 11 > 01 > 06 > 15 > 31 > 23 > 29 > 25 > 14 > 03 > 15 > 15 > 16 > 31 > 06 > 24 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,40,,,,,,,,,,,,,,,
1,RandomGenerator,10,0.9785814881324768,1.8182570033629522,0.3076923076923077,0.5251749861979882,0.0,0.9853897094726562,0,1,0,1,29 > 07 > 16 > 02 > 30 > 11 > 24 > 14 > 07 > 05 > 09 > 24 > 01 > 26 > 24 > 27 > 29 > 19 > 06 > 26 > 07 > 09 > 05 > 14 > 08 > 14 > 26,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,41,,,,,,,,,,,,,,,
1,RandomGenerator,9,0.97636878490448,1.821600838180828,0.3076923076923077,0.5299939763694101,0.0,0.9839145541191101,1,1,0,1,23 > 11 > 24 > 27 > 04 > 26 > 07 > 24 > 05 > 17 > 31 > 10 > 19 > 12 > 06 > 27 > 28 > 20 > 24 > 26 > 00 > 04 > 05 > 25 > 26 > 22 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,42,,,,,,,,,,,,,,,
1,RandomGenerator,8,0.9910563230514526,1.8249700474770343,0.3076923076923077,0.5235715134358497,0.0,0.993706226348877,1,1,0,1,18 > 34 > 31 > 26 > 18 > 23 > 08 > 01 > 14 > 24 > 08 > 28 > 12 > 03 > 01 > 04 > 02 > 05 > 00 > 20 > 08 > 25 > 05 > 21 > 27 > 11 > 29,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,43,,,,,,,,,,,,,,,
1,RandomGenerator,7,0.9823561310768127,1.8257140497084607,0.3076923076923077,0.5301155840457246,0.0,0.9879061579704285,0,1,0,1,19 > 14 > 28 > 03 > 06 > 10 > 01 > 10 > 11 > 14 > 05 > 04 > 30 > 14 > 11 > 25 > 12 > 33 > 24 > 17 > 25 > 27 > 32 > 30 > 33 > 05 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,44,,,,,,,,,,,,,,,
1,RandomGenerator,6,0.9942037463188171,1.8267124954940697,0.3076923076923077,0.5232156395382122,0.0,0.9958045482635498,1,1,0,1,22 > 19 > 12 > 08 > 30 > 24 > 21 > 02 > 22 > 07 > 08 > 27 > 20 > 05 > 13 > 33 > 17 > 09 > 07 > 20 > 11 > 11 > 12 > 17 > 28 > 00 > 28,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,45,,,,,,,,,,,,,,,
1,RandomGenerator,5,0.9656571745872498,1.8355126130022459,0.32692307692307687,0.5318160356366641,0.0,0.9767735004425049,0,1,0,1,02 > 01 > 10 > 26 > 10 > 01 > 04 > 11 > 12 > 08 > 31 > 15 > 05 > 07 > 12 > 18 > 24 > 25 > 11 > 34 > 32 > 05 > 23 > 09 > 34 > 23 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,46,,,,,,,,,,,,,,,
1,RandomGenerator,4,0.9961979985237122,1.8367048239545456,0.3076923076923077,0.531878486396973,0.0,0.9971340298652649,0,1,0,1,33 > 09 > 07 > 30 > 02 > 02 > 25 > 02 > 08 > 13 > 09 > 23 > 19 > 11 > 03 > 31 > 07 > 20 > 31 > 18 > 13 > 19 > 24 > 29 > 23 > 18 > 27,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,47,,,,,,,,,,,,,,,
1,RandomGenerator,3,0.9901236891746521,1.8374249080515614,0.3076923076923077,0.5366481100600288,0.0,0.9930844902992249,2,1,0,1,25 > 06 > 32 > 24 > 32 > 33 > 09 > 10 > 00 > 00 > 08 > 03 > 16 > 11 > 26 > 01 > 19 > 22 > 13 > 08 > 11 > 08 > 25 > 20 > 16 > 23 > 23,33 > 01 > 02 > 03 > 04 > 05 > 07 > 09 > 08 > 10 > 11 > 12 > 06 > 13 > 25 > 24 > 14 > 34,1111,0:00:00.167157,0.16715669631958008,RGW_RG_RGW_IM,RandomGeneratorWrapper_RandomGenerator_RandomGeneratorWrapper_ImprovementMeasure,2,RandomGeneratorWrapper,35,27,21,1,RandomGenerator,486,35,27,1111,ImprovementMeasure,1,14,48,,,,,,,,,,,,,,,
