experiment,model_name,rank,likelihood,viability,sparcity,similarity,feasibility,delta,cf_num_zeros,result_outcome,source_outcome,target_outcome,cf,fa,run.duration_sec,run.mask,run.short_name,run.full_name,run.no,wrapper.type,wrapper.max_len,gen.vocab_len,gen.max_len,gen.feature_len,gen.ft_mode,gen.model,gen.max_iter,gen.num_survivors,gen.sample_size,gen.evo.num_survivors,gen.initiator.type,gen.selector.type,gen.crosser.type,gen.crosser.crossover_rate,gen.mutator.type,gen.mutator.edit_rate,gen.mutator.p_delete,gen.mutator.p_insert,gen.mutator.p_change,gen.mutator.p_transp,gen.recombiner.type,gen.recombiner.recombination_rate,viab.data_distribution,viab.vocab_len,viab.max_len,viab.measure_mask,viab.type,instance.no,iteration.no,row.no
1,EvolutionaryStrategy,39,0.9733412265777588,2.49609050832758,0.8104395604395604,0.8713689254977888,2.2325381135374578e-08,0.8142820000648499,18,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 03 > 00 > 00 > 07 > 06 > 00 > 00 > 17 > 00 > 05 > 07 > 00 > 00 > 00 > 10,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,12
1,EvolutionaryStrategy,38,0.9733062386512756,2.4978376790669294,0.8159340659340659,0.8676448588794761,3.713878158256156e-24,0.8142587542533875,20,1,1,0,24 > 03 > 02 > 03 > 06 > 05 > 06,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,13
1,EvolutionaryStrategy,37,0.9733133316040039,2.499016416499002,0.804945054945055,0.8798079581382667,3.3536613645933876e-16,0.8142634034156799,21,1,1,0,01 > 00 > 00 > 00 > 00 > 06 > 00 > 00 > 00 > 24 > 00 > 00 > 00 > 05 > 00 > 00 > 00 > 00 > 08 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,14
1,EvolutionaryStrategy,36,0.9733434915542603,2.499666011065449,0.8241758241758241,0.8612066371040037,7.059384044518182e-15,0.814283549785614,11,1,1,0,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 11 > 10 > 16 > 16 > 16 > 19,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,15
1,EvolutionaryStrategy,35,0.9733062386512756,2.5012777559583403,0.8076923076923077,0.879326694012645,6.623827560072206e-17,0.8142587542533875,22,1,1,0,01 > 00 > 03 > 00 > 00 > 08 > 00 > 00 > 00 > 00 > 00 > 00 > 11 > 00 > 00 > 00 > 00 > 09,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,16
1,EvolutionaryStrategy,34,0.9733049869537354,2.5018134983776963,0.8186813186813187,0.8688743195126618,2.020032420767353e-19,0.8142578601837158,23,1,1,0,04 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 00 > 00 > 00 > 00 > 04 > 00 > 00 > 05,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,17
1,EvolutionaryStrategy,33,0.9733433723449707,2.502254142968123,0.8131868131868132,0.8747822524716138,1.6467333713605236e-06,0.8142834305763245,21,1,1,0,16 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 00 > 03 > 00 > 00 > 00 > 00 > 04 > 00 > 00 > 00 > 00 > 05 > 00 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,18
1,EvolutionaryStrategy,32,0.9733431339263916,2.502667221746879,0.8131868131868132,0.8751911927634424,5.904429588318258e-06,0.8142833113670349,23,1,1,0,25 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 07 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 12,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,19
1,EvolutionaryStrategy,31,0.9733431339263916,2.503685882988062,0.8186813186813187,0.8707208731144767,3.7982523166825716e-07,0.8142833113670349,22,1,1,0,14 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 02 > 00 > 04 > 00 > 00 > 06 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 12,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,20
1,EvolutionaryStrategy,30,0.9733062386512756,2.503835004579196,0.8131868131868132,0.8763894371389892,5.99520433297586e-15,0.8142587542533875,24,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 00 > 00 > 00 > 04,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,21
1,EvolutionaryStrategy,29,0.9733431339263916,2.5038425499699706,0.8324175824175825,0.8567021066916403,0.0004395494937129775,0.8142833113670349,12,1,1,0,24 > 01 > 02 > 03 > 04 > 05 > 06 > 07 > 08 > 09 > 11 > 10 > 13 > 15 > 14,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,22
1,EvolutionaryStrategy,28,0.9733061194419861,2.504132952025361,0.8186813186813187,0.8711929982999381,5.99520433297586e-15,0.8142586350440979,21,1,1,0,20 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 02 > 00 > 03 > 00 > 06 > 00 > 00 > 08 > 00 > 14,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,23
1,EvolutionaryStrategy,27,0.9702104926109314,2.504308459184608,0.8159340659340659,0.8761795094271473,3.713878158256156e-24,0.8121948838233948,21,1,1,0,01 > 24 > 00 > 02 > 00 > 00 > 00 > 07 > 15 > 00 > 00 > 00 > 00 > 00 > 24,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,24
1,EvolutionaryStrategy,26,0.9733062386512756,2.505677638148696,0.8131868131868132,0.8782320707084952,8.933550615572733e-23,0.8142587542533875,23,1,1,0,02 > 00 > 00 > 00 > 00 > 00 > 00 > 24 > 24 > 04,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,25
1,EvolutionaryStrategy,25,0.9733431339263916,2.5065233084503387,0.8159340659340659,0.8763058155943193,1.1555491820507245e-07,0.8142833113670349,24,1,1,0,03 > 00 > 09 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 12,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,26
1,EvolutionaryStrategy,24,0.9733431339263916,2.50706500162509,0.8214285714285714,0.8713530094073294,1.0942215426516553e-07,0.8142833113670349,22,1,1,0,01 > 00 > 00 > 00 > 00 > 02 > 04 > 10 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 15,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,27
1,EvolutionaryStrategy,23,0.9733433723449707,2.5091667020789483,0.8241758241758241,0.8707074129584425,3.436835750714766e-08,0.8142834305763245,20,1,1,0,25 > 00 > 00 > 00 > 00 > 00 > 00 > 09 > 00 > 00 > 00 > 01 > 24 > 02 > 00 > 08 > 00 > 00 > 00 > 00 > 00 > 00 > 19,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,28
1,EvolutionaryStrategy,22,0.9733062386512756,2.5092618760862475,0.8104395604395604,0.8845635613932994,3.3536613645933876e-16,0.8142587542533875,23,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 07 > 00 > 00 > 08 > 00 > 00 > 00 > 09,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,29
1,EvolutionaryStrategy,21,0.9733431339263916,2.509288427483689,0.8159340659340659,0.8789164094674732,0.00015464071511470825,0.8142833113670349,23,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 02 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 07 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 12,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,30
1,EvolutionaryStrategy,20,0.9733063578605652,2.5107143998112287,0.8296703296703296,0.8667852562828664,3.3536613645933876e-16,0.8142588138580322,25,1,1,0,25 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 02,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,31
1,EvolutionaryStrategy,19,0.9733063578605652,2.510818754463177,0.8241758241758241,0.8723841164293207,1.5375578077909033e-21,0.8142588138580322,23,1,1,0,01 > 00 > 00 > 09 > 00 > 00 > 00 > 00 > 00 > 02 > 00 > 03,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,32
1,EvolutionaryStrategy,18,0.9733381867408752,2.5109679336780193,0.8296703296703296,0.8670175708961172,5.886203682827431e-105,0.8142800331115723,26,1,1,0,02,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,33
1,EvolutionaryStrategy,17,0.9733060002326965,2.511803779913593,0.8241758241758241,0.8733693802983153,6.623827560072206e-17,0.8142585754394531,20,1,1,0,13 > 12 > 00 > 00 > 00 > 00 > 25 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 02 > 00 > 03 > 00 > 04,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,34
1,EvolutionaryStrategy,16,0.9708417654037476,2.5119521830061142,0.8296703296703296,0.8696661607202758,1.7472523271174803e-29,0.812615692615509,19,1,1,0,07 > 00 > 00 > 01 > 24 > 02 > 03 > 04 > 00 > 22 > 00 > 07,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,35
1,EvolutionaryStrategy,15,0.9733133316040039,2.5135806097593623,0.8186813186813187,0.8806358876623637,3.713878158256156e-24,0.8142634034156799,21,1,1,0,01 > 00 > 00 > 05 > 00 > 07 > 00 > 00 > 00 > 08 > 00 > 00 > 25 > 00 > 00 > 12,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,36
1,EvolutionaryStrategy,14,0.9733062386512756,2.51425947628437,0.8214285714285714,0.8785721506024055,5.99520433297586e-15,0.8142587542533875,19,1,1,0,13 > 01 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 24 > 02 > 03 > 00 > 00 > 00 > 07 > 00 > 00 > 09,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,37
1,EvolutionaryStrategy,13,0.9733432531356812,2.515264214411342,0.8269230769230769,0.8740577665165017,8.367804088794873e-14,0.8142833709716797,10,1,1,0,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10 > 11 > 10 > 13 > 14 > 15 > 12,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,38
1,EvolutionaryStrategy,12,0.9733330011367798,2.5155195834607804,0.8186813186813187,0.8824803030780557,8.144526387573699e-05,0.8142765164375305,22,1,1,0,24 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 01 > 00 > 00 > 00 > 00 > 00 > 00 > 00 > 04 > 07 > 00 > 00 > 00 > 00 > 00 > 16,24 > 01 > 02 > 03 > 04 > 06 > 05 > 07 > 08 > 09 > 10,462.7352180480957,1111,ES_EGW_CBI_ES_TPC_SBM_BBR_IM_num10,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_TwoPointCrosser_SamplingBasedMutator_BestBreedRecombiner_ImprovementMeasure,11,EvoGeneratorWrapper,27,26,27,7,1,EvolutionaryStrategy,50,1000,100,1000,CaseBasedInitiator,ElitismSelector,TwoPointCrosser,,SamplingBasedMutator,,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,BestBreedRecombiner,,32346,26,27,1111,ImprovementMeasure,1,3,39
