,num_instance,num_cycle,num_offspring,avg_offspring_fitness,num_survivors,avg_survivors_fitness,median_survivors_fitness,max_survivors_fitness,mut_num_o.1,mut_num_o.3,mut_num_o.2,mut_num_o.4,mut_num_o.0,mut_num_s.1,mut_num_s.0,mut_num_s.4,mut_num_s.2,mut_num_s.3
392,0,392,100,1.6479514692868897,5,1.7135299985520862,1.7135299985520862,1.7135299985520862,19,26,18,17,20,,3.0,,1.0,1.0
393,0,393,100,1.6316437629175957,5,1.7018219349585888,1.7018219349585888,1.7018219349585888,21,17,20,29,13,,1.0,3.0,1.0,
394,0,394,100,1.6402937210292088,5,1.7029029563838471,1.7029029563838471,1.7029029563838471,17,19,21,22,21,,3.0,1.0,,1.0
395,0,395,100,1.6517606887307315,5,1.7055979717085914,1.7055979717085914,1.7055979717085914,26,13,19,20,22,1.0,3.0,1.0,,
396,0,396,100,1.6506875717413882,5,1.7263353390936405,1.7263353390936405,1.7263353390936405,20,17,20,20,23,1.0,2.0,,1.0,1.0
397,0,397,100,1.6424404287753653,5,1.7095612611329698,1.7095612611329698,1.7095612611329698,21,21,15,21,22,,2.0,,,3.0
398,0,398,100,1.6337621466549352,5,1.6996257425513768,1.699625742551377,1.699625742551377,15,28,22,17,18,,,,3.0,2.0
399,0,399,100,1.656936094666336,5,1.7184048215904846,1.7184048215904846,1.7184048215904846,25,18,23,14,20,1.0,2.0,1.0,,1.0
400,0,400,100,1.6642222217732245,5,1.7073199189237251,1.7073199189237251,1.7073199189237251,25,22,14,14,25,1.0,2.0,,1.0,1.0
401,0,401,100,1.6566478796982471,5,1.7150015230518627,1.7150015230518625,1.7150015230518625,21,22,15,24,18,1.0,2.0,,1.0,1.0
402,0,402,100,1.6418544667540182,5,1.7032139781647693,1.7032139781647695,1.7032139781647695,22,18,22,18,20,2.0,3.0,,,
403,0,403,100,1.6263837245242703,5,1.709613746112862,1.7096137461128622,1.7096137461128622,20,17,25,21,17,,2.0,,,3.0
404,0,404,100,1.6176507601914247,5,1.6968067374826572,1.696806737482657,1.696806737482657,26,22,16,26,10,1.0,1.0,,2.0,1.0
405,0,405,100,1.6265897140082768,5,1.702806681405404,1.702806681405404,1.702806681405404,18,22,24,17,19,2.0,1.0,,1.0,1.0
406,0,406,100,1.6610011579874726,5,1.7084779636285752,1.7084779636285752,1.7084779636285752,26,21,17,14,22,1.0,1.0,1.0,2.0,
407,0,407,100,1.6450764067618031,5,1.708452332043262,1.708452332043262,1.708452332043262,18,24,23,15,20,1.0,3.0,1.0,,
408,0,408,100,1.647623198173699,5,1.7118906712759383,1.7118906712759383,1.7118906712759383,27,18,19,23,13,1.0,1.0,,1.0,2.0
409,0,409,100,1.6613700366153847,5,1.7123405032679524,1.7123405032679526,1.7123405032679526,24,28,13,19,16,,1.0,,1.0,3.0
410,0,410,100,1.6485196330800207,5,1.7060458280284192,1.7060458280284192,1.7060458280284192,14,20,28,20,18,,2.0,1.0,,2.0
411,0,411,100,1.6463441891516826,5,1.7047995544435923,1.7047995544435923,1.7047995544435923,19,20,16,21,24,1.0,3.0,,1.0,
412,0,412,100,1.6458471264435308,5,1.7121671222821866,1.7121671222821866,1.7121671222821866,24,22,18,18,18,3.0,1.0,,,1.0
413,0,413,100,1.6339029131046703,5,1.7056256236642926,1.7056256236642928,1.7056256236642928,19,15,21,28,17,1.0,1.0,1.0,2.0,
414,0,414,100,1.6481352502023463,5,1.7034483229653972,1.7034483229653974,1.7034483229653974,16,23,21,17,23,,1.0,2.0,,2.0
415,0,415,100,1.6514463109263502,5,1.7074565024921593,1.7074565024921593,1.7074565024921593,19,20,25,17,19,1.0,1.0,,3.0,
416,0,416,100,1.646342689844697,5,1.7091933949269236,1.7091933949269238,1.7091933949269238,20,16,25,21,18,1.0,1.0,1.0,2.0,
417,0,417,100,1.661235116725772,5,1.7013893763070964,1.7013893763070964,1.7013893763070964,20,20,26,7,27,2.0,1.0,,1.0,1.0
418,0,418,100,1.6651079590053535,5,1.7161786068439653,1.7161786068439655,1.7161786068439655,24,20,22,17,17,1.0,2.0,1.0,,1.0
419,0,419,100,1.6340010689832292,5,1.703534713281062,1.703534713281062,1.703534713281062,25,20,15,20,20,,2.0,1.0,1.0,1.0
420,0,420,100,1.6618964745681382,5,1.7050853645220019,1.7050853645220019,1.7050853645220019,21,21,22,19,17,1.0,2.0,,1.0,1.0
421,0,421,100,1.6384203343282684,5,1.7004464411179199,1.7004464411179199,1.7004464411179199,20,21,16,22,21,,1.0,2.0,1.0,1.0
422,0,422,100,1.6412139645161867,5,1.6989575904167218,1.6989575904167218,1.6989575904167218,22,22,19,14,23,,1.0,,2.0,2.0
423,0,423,100,1.647268926152099,5,1.7085569709596775,1.7085569709596777,1.7085569709596777,19,24,14,22,21,,1.0,1.0,2.0,1.0
424,0,424,100,1.6294402929777285,5,1.7038701465700927,1.7038701465700927,1.7038701465700927,13,15,31,24,17,,1.0,,2.0,2.0
425,0,425,100,1.6362230295278428,5,1.708032217995989,1.708032217995989,1.708032217995989,19,20,20,19,22,1.0,,,,4.0
426,0,426,100,1.6441793089866923,5,1.705789483906201,1.705789483906201,1.705789483906201,19,14,27,24,16,2.0,2.0,1.0,,
427,0,427,100,1.6410356718569403,5,1.7162911891865733,1.716291189186573,1.716291189186573,21,18,27,21,13,3.0,,,1.0,1.0
428,0,428,100,1.6499579095650512,5,1.705324597827835,1.705324597827835,1.705324597827835,23,18,25,17,17,,3.0,1.0,,1.0
429,0,429,100,1.617630556898299,5,1.7079852905079573,1.7079852905079573,1.7079852905079573,24,14,28,20,14,,,2.0,,3.0
430,0,430,100,1.6403447492974126,5,1.7059336555029172,1.7059336555029174,1.7059336555029174,10,19,27,18,26,,5.0,,,
431,0,431,100,1.6674468616623097,5,1.7174435848663472,1.7174435848663472,1.7174435848663472,24,19,22,16,19,1.0,1.0,,3.0,
432,0,432,100,1.6386573771568027,5,1.7074825379170897,1.7074825379170897,1.7074825379170897,16,22,25,18,19,1.0,1.0,,1.0,2.0
433,0,433,100,1.6555623791446672,5,1.7123827550906952,1.7123827550906952,1.7123827550906952,23,16,20,14,27,,3.0,,2.0,
434,0,434,100,1.6577503196035364,5,1.7113594003245425,1.7113594003245425,1.7113594003245425,16,22,16,26,20,1.0,2.0,1.0,,1.0
435,0,435,100,1.6146173406219544,5,1.7018498128571182,1.7018498128571182,1.7018498128571182,17,23,22,28,10,1.0,2.0,,,2.0
436,0,436,100,1.6512542383463913,5,1.7004528955974862,1.7004528955974862,1.7004528955974862,21,21,16,21,21,1.0,2.0,,2.0,
437,0,437,100,1.6586011618409098,5,1.7152415470255988,1.7152415470255988,1.7152415470255988,21,15,20,19,25,1.0,2.0,,1.0,1.0
438,0,438,100,1.6708683909438002,5,1.7186152824362977,1.7186152824362977,1.7186152824362977,20,24,16,14,26,1.0,,,2.0,2.0
439,0,439,100,1.624482487414158,5,1.6996824829868273,1.6996824829868273,1.6996824829868273,18,22,19,20,21,1.0,2.0,,1.0,1.0
440,0,440,100,1.6408795300821206,5,1.7144265596230124,1.7144265596230124,1.7144265596230124,24,14,17,20,25,,2.0,1.0,2.0,
441,0,441,100,1.639061592810901,5,1.7192398522799663,1.7192398522799666,1.7192398522799666,21,18,24,16,21,1.0,3.0,,1.0,
442,0,442,100,1.6520251648052502,5,1.7066582391045657,1.7066582391045655,1.7066582391045655,18,19,18,22,23,1.0,3.0,,1.0,
443,0,443,100,1.6224571996557517,5,1.7062185909486338,1.7062185909486338,1.7062185909486338,18,11,25,27,19,1.0,1.0,1.0,1.0,1.0
444,0,444,100,1.647210011097825,5,1.7021368997310198,1.7021368997310198,1.7021368997310198,22,20,14,24,20,2.0,3.0,,,
445,0,445,100,1.6631190473664372,5,1.7131424780651046,1.7131424780651046,1.7131424780651046,23,20,13,21,23,,1.0,,2.0,2.0
446,0,446,100,1.6530584970088444,5,1.7178834776348098,1.7178834776348095,1.7178834776348095,16,15,17,29,23,1.0,3.0,1.0,,
447,0,447,100,1.6418451239488263,5,1.7126329163649707,1.7126329163649707,1.7126329163649707,21,20,25,13,21,1.0,2.0,,,2.0
448,0,448,100,1.6427931757824716,5,1.7059069629319665,1.7059069629319668,1.7059069629319668,20,25,18,23,14,,1.0,,2.0,2.0
449,0,449,100,1.6500035896918652,5,1.713854474876647,1.7138544748766469,1.7138544748766469,15,22,17,23,23,1.0,1.0,,1.0,2.0
450,0,450,100,1.64458048787561,5,1.7030370829027608,1.7030370829027608,1.7030370829027608,19,14,18,26,23,,1.0,2.0,,2.0
451,0,451,100,1.653425581408179,5,1.7075204493205753,1.7075204493205753,1.7075204493205753,19,18,17,23,23,,1.0,1.0,1.0,2.0
452,0,452,100,1.6428832884042868,5,1.7099151750639536,1.7099151750639536,1.7099151750639536,22,19,16,21,22,2.0,2.0,,,1.0
453,0,453,100,1.6339291942752028,5,1.7085328212064574,1.7085328212064574,1.7085328212064574,26,24,18,15,17,1.0,4.0,,,
454,0,454,100,1.6389351949948392,5,1.7076632615598393,1.7076632615598393,1.7076632615598393,15,24,24,19,18,,2.0,1.0,1.0,1.0
455,0,455,100,1.6432275612974885,5,1.7046213081056056,1.7046213081056056,1.7046213081056056,17,20,21,20,22,1.0,1.0,,1.0,2.0
456,0,456,100,1.6703047367414952,5,1.719127354214153,1.719127354214153,1.719127354214153,21,18,23,21,17,,1.0,,4.0,
457,0,457,100,1.6584850938743119,5,1.7079353508579884,1.7079353508579884,1.7079353508579884,22,20,14,15,29,,2.0,,3.0,
458,0,458,100,1.664084204676759,5,1.6968067374826572,1.696806737482657,1.696806737482657,20,23,22,18,17,1.0,2.0,1.0,,1.0
459,0,459,100,1.6662985768531577,5,1.7109129818431996,1.7109129818431996,1.7109129818431996,18,23,18,14,27,,3.0,,,2.0
460,0,460,100,1.6693982558840583,5,1.7229416829623907,1.7229416829623907,1.7229416829623907,13,18,19,21,29,,5.0,,,
461,0,461,100,1.6669162926852052,5,1.712151648084007,1.7121516480840073,1.7121516480840073,31,19,13,19,18,,2.0,1.0,1.0,1.0
462,0,462,100,1.6767646860843006,5,1.7214927927228358,1.7214927927228358,1.7214927927228358,21,19,21,23,16,,1.0,,2.0,2.0
463,0,463,100,1.6229671353585393,5,1.698819341091419,1.6988193410914187,1.6988193410914187,16,18,20,33,13,2.0,,1.0,1.0,1.0
464,0,464,100,1.6645116827370878,5,1.7046676426060485,1.7046676426060487,1.7046676426060487,20,22,17,20,21,,3.0,,,2.0
465,0,465,100,1.6475805815685591,5,1.7056968099930425,1.7056968099930425,1.7056968099930425,20,21,24,16,19,,2.0,1.0,1.0,1.0
466,0,466,100,1.6482162267843012,5,1.7060801066677764,1.7060801066677764,1.7060801066677764,15,18,26,19,22,,2.0,,1.0,2.0
467,0,467,100,1.6550235931641273,5,1.7042784702230704,1.7042784702230707,1.7042784702230707,23,22,22,14,19,,2.0,1.0,,2.0
468,0,468,100,1.6436853538203948,5,1.7059587733012864,1.7059587733012864,1.7059587733012864,23,20,17,26,14,1.0,3.0,,,1.0
469,0,469,100,1.6464491323052044,5,1.70661557526592,1.70661557526592,1.70661557526592,20,22,22,18,18,,2.0,,2.0,1.0
470,0,470,100,1.6634458415888584,5,1.7225335725498243,1.7225335725498245,1.7225335725498245,22,14,18,22,24,1.0,3.0,1.0,,
471,0,471,100,1.6630009347809436,5,1.7213514031778672,1.7213514031778674,1.7213514031778674,21,26,20,14,19,1.0,2.0,,2.0,
472,0,472,100,1.6606104648362667,5,1.711501845053315,1.711501845053315,1.711501845053315,26,21,15,19,19,2.0,1.0,1.0,1.0,
473,0,473,100,1.6423489944163427,5,1.7052945594650417,1.7052945594650417,1.7052945594650417,21,26,12,29,12,2.0,2.0,,,1.0
474,0,474,100,1.6619425789516387,5,1.7136234382564908,1.7136234382564908,1.7136234382564908,18,20,16,20,26,,4.0,,1.0,
475,0,475,100,1.6430782872211833,5,1.7123642815470177,1.7123642815470177,1.7123642815470177,20,19,18,23,20,,3.0,1.0,,1.0
476,0,476,100,1.652361680027742,5,1.7066180087261984,1.7066180087261984,1.7066180087261984,22,13,19,23,23,1.0,3.0,,,1.0
477,0,477,100,1.6835862585400119,5,1.730462182145485,1.7304621821454853,1.7304621821454853,19,23,21,20,17,,2.0,,2.0,1.0
478,0,478,100,1.6544938824820508,5,1.710082186072464,1.708875857296019,1.7149075011782444,18,23,31,14,14,,,,2.0,3.0
479,0,479,100,1.644690423231445,5,1.7140067999539075,1.7140067999539075,1.7140067999539075,12,28,18,26,16,1.0,1.0,,1.0,2.0
480,0,480,100,1.645314090530922,5,1.7083456840801237,1.7083456840801237,1.7083456840801237,20,18,22,20,20,1.0,1.0,,2.0,1.0
481,0,481,100,1.6669054761564481,5,1.7219860708723682,1.7219860708723684,1.7219860708723684,16,20,23,18,23,2.0,1.0,1.0,1.0,
482,0,482,100,1.6337870829012147,5,1.7139696164447595,1.7139696164447595,1.7139696164447595,14,24,25,21,16,1.0,2.0,2.0,,
483,0,483,100,1.656509483882983,5,1.7137331219831353,1.713733121983135,1.713733121983135,14,24,22,21,19,,2.0,1.0,1.0,1.0
484,0,484,100,1.6520411177632368,5,1.7122100411827677,1.7122100411827679,1.7122100411827679,24,23,15,16,22,1.0,,1.0,1.0,2.0
485,0,485,100,1.648551007754977,5,1.7122987485506083,1.7122987485506083,1.7122987485506083,13,15,24,24,24,,,,4.0,1.0
486,0,486,100,1.677794940935592,5,1.731155947570643,1.731155947570643,1.731155947570643,19,24,12,21,24,1.0,1.0,,,3.0
487,0,487,100,1.671233214146352,5,1.713854105048607,1.713854105048607,1.713854105048607,19,19,14,23,25,3.0,,,1.0,1.0
488,0,488,100,1.6455216252613434,5,1.7110353072409654,1.7110353072409654,1.7110353072409654,25,21,18,18,18,,1.0,,2.0,2.0
489,0,489,100,1.6541375098424274,5,1.7147499720062078,1.714749972006208,1.714749972006208,19,20,14,20,27,1.0,3.0,1.0,,
490,0,490,100,1.6441632589287705,5,1.7202447924580864,1.7202447924580864,1.7202447924580864,13,19,27,25,16,1.0,2.0,,1.0,1.0
491,0,491,100,1.6405820024399693,5,1.7056165295132293,1.7056165295132293,1.7056165295132293,14,19,24,23,20,2.0,1.0,,,2.0
492,0,492,100,1.6348358926868567,5,1.7039125551324978,1.7039125551324978,1.7039125551324978,22,18,20,20,20,1.0,3.0,,,1.0
493,0,493,100,1.659610477553657,5,1.7209005033113633,1.7209005033113636,1.7209005033113636,17,22,19,17,25,2.0,2.0,,,1.0
494,0,494,100,1.6393116841019735,5,1.7223325209738136,1.7223325209738136,1.7223325209738136,24,13,20,26,17,2.0,,,1.0,2.0
495,0,495,100,1.6469601644263148,5,1.7172367594999638,1.7172367594999638,1.7172367594999638,15,19,23,25,18,,1.0,2.0,1.0,1.0
496,0,496,100,1.6762185993004346,5,1.7203454017835091,1.7203454017835091,1.7203454017835091,22,24,12,14,28,1.0,2.0,,1.0,1.0
497,0,497,100,1.6464532804055103,5,1.7175703611643847,1.7175703611643849,1.7175703611643849,18,21,18,22,21,2.0,1.0,1.0,1.0,
498,0,498,100,1.6555152608888308,5,1.7169320260634877,1.7169320260634877,1.7169320260634877,20,22,23,17,18,2.0,3.0,,,
499,0,499,100,1.6634244496366455,5,1.7189670313967658,1.7189670313967658,1.7189670313967658,23,19,20,17,21,2.0,1.0,1.0,,1.0
500,0,500,100,1.6348552868660213,5,1.7103208643272267,1.710320864327227,1.710320864327227,18,17,23,25,17,2.0,2.0,,,1.0
501,0,501,100,1.656381047362036,5,1.711545021451037,1.711545021451037,1.711545021451037,18,23,23,16,20,2.0,1.0,,1.0,1.0
502,0,502,100,1.652173077659236,5,1.7140305625791534,1.7140305625791532,1.7140305625791532,19,15,23,24,19,,1.0,1.0,,3.0
503,0,503,100,1.6619736367432822,5,1.7114168737289686,1.7114168737289683,1.7114168737289683,20,27,17,17,19,,1.0,1.0,,3.0
504,0,504,100,1.6507023901061726,5,1.7238344377393813,1.7238344377393813,1.7238344377393813,21,19,23,19,18,1.0,,,2.0,2.0
505,0,505,100,1.6507239304435717,5,1.7116251397641704,1.7116251397641706,1.7116251397641706,23,22,22,13,20,,4.0,,,1.0
506,0,506,100,1.6518791486207038,5,1.7177249929465688,1.717724992946569,1.717724992946569,23,16,20,24,17,1.0,2.0,2.0,,
507,0,507,100,1.640288957929894,5,1.7110029038470658,1.7110029038470658,1.7110029038470658,23,23,18,17,19,,1.0,,2.0,2.0
508,0,508,100,1.6576675579859477,5,1.713712493915064,1.713712493915064,1.713712493915064,28,20,18,19,15,,1.0,2.0,1.0,1.0
509,0,509,100,1.6531358906796927,5,1.7036568957294946,1.7036568957294946,1.7036568957294946,18,24,17,20,21,,2.0,,2.0,1.0
510,0,510,100,1.6800099854746855,5,1.7215957492182583,1.7215957492182583,1.7215957492182583,19,23,19,15,24,1.0,2.0,,1.0,1.0
511,0,511,100,1.6538448154068748,5,1.7171245467117724,1.7171245467117724,1.7171245467117724,19,22,18,22,19,,1.0,2.0,,2.0
512,0,512,100,1.6513765067633506,5,1.7161383279268403,1.7161383279268403,1.7161383279268403,17,27,19,21,16,,1.0,2.0,1.0,1.0
513,0,513,100,1.6493665422888153,5,1.7066663546837462,1.7066663546837462,1.7066663546837462,22,15,21,20,22,,4.0,1.0,,
514,0,514,100,1.6588752027183864,5,1.7201068355701843,1.720106835570184,1.720106835570184,18,23,26,14,19,1.0,,,,4.0
515,0,515,100,1.6298539552427218,5,1.7064479592509343,1.7064479592509345,1.7064479592509345,15,15,19,31,20,,1.0,,4.0,
516,0,516,100,1.671545426548457,5,1.7266653043555464,1.7266653043555464,1.7266653043555464,20,21,19,14,26,2.0,1.0,2.0,,
517,0,517,100,1.648479126279915,5,1.7158357504215367,1.7158357504215367,1.7158357504215367,21,17,21,21,20,1.0,1.0,1.0,1.0,1.0
518,0,518,100,1.6520328583082693,5,1.7068738588148982,1.7068738588148982,1.7068738588148982,26,27,16,19,12,1.0,2.0,1.0,,1.0
519,0,519,100,1.6473209526261963,5,1.71854671639373,1.71854671639373,1.71854671639373,16,18,22,23,21,1.0,3.0,,1.0,
520,0,520,100,1.6438484857330133,5,1.7057101119871394,1.7057101119871394,1.7057101119871394,19,16,20,24,21,1.0,2.0,1.0,1.0,
521,0,521,100,1.6530631250694372,5,1.719387364472911,1.7193873644729107,1.7193873644729107,17,17,23,23,20,2.0,1.0,1.0,,1.0
522,0,522,100,1.662200393118176,5,1.7208144771343328,1.7208144771343328,1.7208144771343328,23,15,19,15,28,2.0,2.0,1.0,,
523,0,523,100,1.6373848955744652,5,1.7125730889721027,1.7125730889721025,1.7125730889721025,21,22,21,21,15,1.0,2.0,,2.0,
524,0,524,100,1.6420886540254844,5,1.7054938888366535,1.7054938888366538,1.7054938888366538,17,18,23,21,21,,2.0,,2.0,1.0
525,0,525,100,1.6370152125461213,5,1.720997442302251,1.720997442302251,1.720997442302251,23,22,19,22,14,2.0,2.0,,1.0,
526,0,526,100,1.6501157581632477,5,1.7034360752593685,1.7034360752593685,1.7034360752593685,17,19,21,17,26,1.0,,,3.0,1.0
527,0,527,100,1.6605421568494605,5,1.7148263687926426,1.7148263687926428,1.7148263687926428,32,20,18,19,11,4.0,,,1.0,
528,0,528,100,1.6514200031740958,5,1.7197776556846183,1.7197776556846183,1.7197776556846183,16,18,23,26,17,1.0,1.0,1.0,1.0,1.0
529,0,529,100,1.644078050227881,5,1.71560710317206,1.71560710317206,1.71560710317206,18,19,20,17,26,,3.0,,1.0,1.0
530,0,530,100,1.6591537972009744,5,1.7152369743464995,1.7152369743464995,1.7152369743464995,23,15,26,15,21,2.0,3.0,,,
531,0,531,100,1.6343749749519783,5,1.7135509207945794,1.7135509207945794,1.7135509207945794,22,21,17,24,16,2.0,,,,3.0
532,0,532,100,1.651406292697749,5,1.7136889961911148,1.7136889961911148,1.7136889961911148,21,22,22,17,18,,3.0,,,2.0
533,0,533,100,1.6408240759513715,5,1.704848464183664,1.704848464183664,1.704848464183664,21,21,21,19,18,,2.0,1.0,,2.0
534,0,534,100,1.6476144975998637,5,1.7188778352732998,1.7188778352732998,1.7188778352732998,21,19,22,24,14,1.0,2.0,1.0,1.0,
535,0,535,100,1.6481723053149835,5,1.706865302204377,1.706865302204377,1.706865302204377,23,22,28,11,16,1.0,1.0,,,3.0
536,0,536,100,1.6520322190592092,5,1.7077961766238423,1.7077961766238423,1.7077961766238423,20,21,22,15,22,,3.0,,2.0,
537,0,537,100,1.6558632533246447,5,1.7128985544005009,1.7128985544005009,1.7128985544005009,26,22,18,17,17,,1.0,,,4.0
538,0,538,100,1.6499839195428059,5,1.708779748311723,1.7087797483117233,1.7087797483117233,18,19,14,23,26,1.0,2.0,,1.0,1.0
539,0,539,100,1.657949585821517,5,1.720345641168666,1.7203456411686657,1.7203456411686657,15,19,27,20,19,,3.0,1.0,,1.0
540,0,540,100,1.6490327793210446,5,1.7139652521414832,1.713965252141483,1.713965252141483,21,17,23,15,24,1.0,,1.0,2.0,1.0
541,0,541,100,1.6341368550529882,5,1.7162256220475585,1.7162256220475582,1.7162256220475582,11,20,25,24,20,,1.0,1.0,2.0,1.0
542,0,542,100,1.662185579073077,5,1.7290385358233138,1.7290385358233138,1.7290385358233138,24,19,22,15,20,,2.0,,1.0,2.0
543,0,543,100,1.6644245538776454,5,1.731095460725642,1.731095460725642,1.731095460725642,16,25,25,11,23,1.0,2.0,,1.0,1.0
544,0,544,100,1.6386301912416648,5,1.716381840708443,1.716381840708443,1.716381840708443,19,20,27,19,15,2.0,,1.0,,2.0
545,0,545,100,1.6630720701099895,5,1.7164041584207026,1.7164041584207026,1.7164041584207026,17,20,20,23,20,1.0,,2.0,1.0,1.0
546,0,546,100,1.6659222692242353,5,1.7196258511272737,1.7196258511272737,1.7196258511272737,21,24,20,21,14,1.0,,,2.0,2.0
547,0,547,100,1.6335911703697206,5,1.7034360752593685,1.7034360752593685,1.7034360752593685,22,14,25,24,15,1.0,2.0,1.0,,1.0
548,0,548,100,1.648097752121986,5,1.7142682359228556,1.7142682359228556,1.7142682359228556,17,20,20,27,16,1.0,2.0,,1.0,1.0
549,0,549,100,1.6513859795342043,5,1.7152933778808195,1.7152933778808195,1.7152933778808195,28,18,20,19,15,2.0,3.0,,,
550,0,550,100,1.646463881161863,5,1.7095133616847966,1.7095133616847966,1.7095133616847966,17,13,20,22,28,1.0,3.0,,1.0,
551,0,551,100,1.6735845289756377,5,1.72662541125936,1.7266254112593602,1.7266254112593602,25,23,20,14,18,1.0,1.0,,1.0,2.0
552,0,552,100,1.6740154604255608,5,1.725392512744954,1.7253925127449543,1.7253925127449543,19,22,17,22,20,,2.0,1.0,,2.0
553,0,553,100,1.6432314010956994,5,1.7116554901741634,1.7116554901741634,1.7116554901741634,22,25,17,19,17,,3.0,,1.0,1.0
554,0,554,100,1.6735260865546258,5,1.7290746423709877,1.7290746423709877,1.7290746423709877,19,21,13,25,22,2.0,2.0,,,1.0
555,0,555,100,1.6372129055221096,5,1.7034641336883545,1.7034641336883545,1.7034641336883545,17,20,15,26,22,,2.0,,1.0,2.0
556,0,556,100,1.6580399859900128,5,1.7157100843698416,1.7157100843698414,1.7157100843698414,23,12,20,23,22,2.0,2.0,1.0,,
557,0,557,100,1.6742389833943643,5,1.720355393918058,1.7203553939180578,1.7203553939180578,25,18,19,21,17,1.0,1.0,,1.0,2.0
558,0,558,100,1.6418018023425043,5,1.7125616499560432,1.7125616499560432,1.7125616499560432,22,12,20,22,24,1.0,2.0,,1.0,1.0
559,0,559,100,1.6537611289075393,5,1.716301851866176,1.7163018518661757,1.7163018518661757,18,19,20,24,19,,2.0,,3.0,
560,0,560,100,1.657874138056422,5,1.7147120436287224,1.7147120436287224,1.7147120436287224,23,14,17,22,24,,2.0,,1.0,2.0
561,0,561,100,1.6505870109965273,5,1.7139166520769458,1.7139166520769458,1.7139166520769458,23,16,18,24,19,1.0,2.0,,2.0,
562,0,562,100,1.6539140737289473,5,1.7247887094233163,1.7247887094233165,1.7247887094233165,14,19,23,20,24,,5.0,,,
563,0,563,100,1.6347599782040558,5,1.7150449443256393,1.7150449443256393,1.7150449443256393,14,24,20,18,24,,3.0,1.0,,1.0
564,0,564,100,1.6392916295620146,5,1.7129916761730546,1.7129916761730546,1.7129916761730546,21,26,22,23,8,1.0,1.0,2.0,,1.0
565,0,565,100,1.652897681958835,5,1.7164601453962969,1.7164601453962969,1.7164601453962969,27,24,16,16,17,1.0,3.0,,,1.0
566,0,566,100,1.64543083987081,5,1.7186195683178735,1.7186195683178735,1.7186195683178735,24,21,23,12,20,1.0,1.0,,1.0,2.0
567,0,567,100,1.6404145591008026,5,1.7117901310856758,1.7117901310856758,1.7117901310856758,24,22,17,22,15,1.0,1.0,1.0,2.0,
568,0,568,100,1.6603194991645358,5,1.7182263688177428,1.718226368817743,1.718226368817743,24,21,19,15,21,1.0,,2.0,,2.0
569,0,569,100,1.6526497526717443,5,1.7163123093657309,1.7163123093657309,1.7163123093657309,22,21,22,15,20,1.0,3.0,,,1.0
570,0,570,100,1.6521851304763886,5,1.7118059113592525,1.7118059113592525,1.7118059113592525,21,25,18,15,21,1.0,2.0,,,2.0
571,0,571,100,1.6673605114183678,5,1.7119058303504553,1.7119058303504553,1.7119058303504553,19,22,15,22,22,1.0,1.0,1.0,,2.0
572,0,572,100,1.6599586624813492,5,1.7269180554719927,1.7269180554719927,1.7269180554719927,19,16,29,20,16,2.0,2.0,1.0,,
573,0,573,100,1.6611654630698305,5,1.720468614147764,1.720468614147764,1.720468614147764,18,17,23,21,21,1.0,3.0,,,1.0
574,0,574,100,1.6302330739086188,5,1.7134590807106949,1.713459080710695,1.713459080710695,14,24,18,23,21,,1.0,,3.0,1.0
575,0,575,100,1.654469594563368,5,1.7194376727588314,1.7194376727588314,1.7194376727588314,14,28,19,17,22,,1.0,2.0,,2.0
576,0,576,100,1.6522793764418113,5,1.704942707727923,1.704942707727923,1.704942707727923,21,16,17,21,25,1.0,1.0,,1.0,2.0
577,0,577,100,1.6424648627900953,5,1.7103722799959307,1.7103722799959307,1.7103722799959307,14,21,22,16,27,,3.0,,,2.0
578,0,578,100,1.6479422811799218,5,1.7223093469215147,1.7223093469215147,1.7223093469215147,26,16,18,21,19,3.0,,,,2.0
579,0,579,100,1.668695772508816,5,1.7201863863989004,1.7201863863989004,1.7201863863989004,25,16,14,20,25,3.0,2.0,,,
580,0,580,100,1.643623713064342,5,1.716363427363121,1.7163634273631212,1.7163634273631212,17,22,21,21,19,1.0,1.0,,1.0,2.0
581,0,581,100,1.6434302453238023,5,1.7104033426737353,1.710403342673735,1.710403342673735,25,14,22,23,16,1.0,2.0,,2.0,
582,0,582,100,1.65592495307257,5,1.7149514331794147,1.7149514331794147,1.7149514331794147,23,12,22,20,23,,1.0,2.0,2.0,
583,0,583,100,1.6645445461855233,5,1.7130935934066471,1.7130935934066471,1.7130935934066471,21,18,20,19,22,,1.0,,1.0,3.0
584,0,584,100,1.6649320876589868,5,1.7198181897004166,1.7198181897004166,1.7198181897004166,19,28,15,20,18,2.0,1.0,,1.0,1.0
585,0,585,100,1.6638447298062844,5,1.7132881238517963,1.7132881238517963,1.7132881238517963,17,31,21,13,18,,2.0,1.0,2.0,
586,0,586,100,1.6406996267885876,5,1.711550640959875,1.7115506409598753,1.7115506409598753,20,15,26,19,20,,3.0,,,2.0
587,0,587,100,1.6357502123128984,5,1.7068943982507598,1.7068943982507596,1.7068943982507596,14,19,27,16,24,,3.0,,1.0,1.0
588,0,588,100,1.6449141911340746,5,1.7118873786094748,1.7118873786094748,1.7118873786094748,15,32,17,19,17,1.0,,,1.0,3.0
589,0,589,100,1.6800778767206372,5,1.7206216688536329,1.7206216688536329,1.7206216688536329,20,26,20,14,20,,2.0,1.0,1.0,1.0
