run,instance.duration,instance.duration_s,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.mutsum.NONE,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.mutator.p_transp,row.operators.mutator.p_none,row.operators.recombiner.type,row.operators.recombiner.recombination_rate
1,0:02:13.891665,133.89166498184204,4,0.29644444444444445,0.29644444444444445,0.5943223443223442,0.7313993882037284,0.0,0.9986178874969482,2.324339620023021,0.5943223443223442,0.7311289873852471,0.0,0.9986178874969482,2.3240692192045396,0.5943223443223442,0.7342887284533579,0.0,0.9986178874969482,2.3272289602726506,0.5943223443223442,0.7311289873852471,0.0,0.9986178874969482,2.3240692192045396,27,1,27,1000,200,400,400,1000,0.0028935185185185184,0.0021759259259259258,0.0011805555555555556,0.0032407407407407406,0.9905092592592593,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.29659259259259263,0.2965925925925926,0.5943223443223442,0.7316697890222097,0.0,0.9986178874969482,2.3246100208415017,0.5943223443223442,0.7311289873852471,0.0,0.9986178874969482,2.3240692192045396,0.5943223443223442,0.7342887284533579,0.0,0.9986178874969482,2.3272289602726506,0.5943223443223442,0.7311289873852471,0.0,0.9986178874969482,2.3240692192045396,28,1,28,1000,200,400,400,1000,0.003148148148148148,0.0015972222222222223,0.0010879629629629629,0.0022453703703703702,0.9919212962962963,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.2968888888888889,0.29688888888888887,0.5943223443223442,0.732210590659172,0.0,0.9986178874969482,2.3251508224784647,0.5943223443223442,0.7311289873852471,0.0,0.9986178874969482,2.3240692192045396,0.5943223443223442,0.7342887284533579,0.0,0.9986178874969482,2.3272289602726506,0.5943223443223442,0.7324177966562908,0.0,0.9986178874969482,2.3253580284755833,29,1,29,1000,200,400,400,1000,0.002384259259259259,0.0026157407407407405,0.0009027777777777777,0.002662037037037037,0.9914351851851851,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.296925925925926,0.2969259259259259,0.5943260073260073,0.7322631897049255,0.0,0.9986178874969482,2.3252070845278814,0.5943223443223442,0.7311289873852471,0.0,0.9986178874969482,2.3240692192045396,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7324177966562908,0.0,0.9986178874969482,2.3253580284755833,30,1,30,1000,200,400,400,1000,0.0028472222222222223,0.0025925925925925925,0.0009953703703703704,0.003935185185185185,0.9896296296296296,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.29696296296296293,0.296962962962963,0.5943296703296703,0.732366344607769,0.0,0.9986178874969482,2.325313902434387,0.5943223443223442,0.7311289873852471,0.0,0.9986178874969482,2.3240692192045396,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7324177966562908,0.0,0.9986178874969482,2.3253580284755833,31,1,31,1000,200,400,400,1000,0.0024074074074074076,0.0025462962962962965,0.0011342592592592593,0.0036574074074074074,0.9902546296296296,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.297037037037037,0.29703703703703704,0.5943369963369962,0.7325726544134558,0.0,0.9986178874969482,2.3255275382474005,0.5943223443223442,0.7311289873852471,0.0,0.9986178874969482,2.3240692192045396,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7324177966562908,0.0,0.9986178874969482,2.3253580284755833,32,1,32,1000,200,400,400,1000,0.0016666666666666668,0.0038888888888888888,0.0008564814814814815,0.003564814814814815,0.9900231481481482,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.2971111111111111,0.2971111111111111,0.5943516483516482,0.7329027902314824,0.0,0.9986178874969482,2.3258723260800793,0.5943223443223442,0.7324177966562908,0.0,0.9986178874969482,2.3253580284755833,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7324177966562908,0.0,0.9986178874969482,2.3253580284755833,33,1,33,1000,200,400,400,1000,0.0021759259259259258,0.0027083333333333334,0.0010879629629629629,0.003564814814814815,0.990462962962963,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.29748148148148146,0.29748148148148146,0.5944029304029302,0.7333704627097373,0.0,0.9986178874969482,2.326391280609616,0.5943223443223442,0.7295309471668229,0.0,0.9986178874969482,2.3253580284755833,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7342887284533579,0.0,0.9986178874969482,2.3272289602726506,34,1,34,1000,200,400,400,1000,0.002523148148148148,0.0030787037037037037,0.000925925925925926,0.004027777777777778,0.9894444444444445,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.2974814814814815,0.29748148148148146,0.5944395604395604,0.7342529987764214,0.0,0.9986178874969482,2.3273104467129295,0.5943223443223442,0.7331721760490963,0.0,0.9986178874969482,2.3272289602726506,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7342887284533579,0.0,0.9986178874969482,2.3272289602726506,35,1,35,1000,200,400,400,1000,0.002939814814814815,0.002800925925925926,0.0011111111111111111,0.0023148148148148147,0.9908333333333333,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.29866666666666664,0.2986666666666667,0.5945567765567764,0.734217269099485,0.0,0.9986178874969482,2.32739193315321,0.5943223443223442,0.7331721760490963,0.0,0.9986178874969482,2.3272289602726506,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7342887284533579,0.0,0.9986178874969482,2.3272289602726506,36,1,36,1000,200,400,400,1000,0.003912037037037037,0.0016898148148148148,0.0009490740740740741,0.0028472222222222223,0.9906018518518519,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.30103703703703705,0.30103703703703705,0.5947912087912086,0.7341458097456123,0.0,0.9986178874969482,2.327554906033769,0.5943223443223442,0.7331721760490963,0.0,0.9986178874969482,2.3272289602726506,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7342887284533579,0.0,0.9986178874969482,2.3272289602726506,37,1,37,1000,200,400,400,1000,0.002476851851851852,0.0021296296296296298,0.0012037037037037038,0.003425925925925926,0.9907638888888889,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.3057777777777777,0.30577777777777776,0.5952600732600732,0.7340028910378669,0.0,0.9986178874969482,2.3278808517948884,0.5943223443223442,0.7331721760490963,0.0,0.9986178874969482,2.3272289602726506,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.5943223443223442,0.7342887284533579,0.0,0.9986178874969482,2.3272289602726506,38,1,38,1000,200,400,400,1000,0.002013888888888889,0.0023148148148148147,0.0012962962962962963,0.003425925925925926,0.9909490740740741,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.31525925925925924,0.31525925925925924,0.596197802197802,0.7337170536223759,0.0,0.9986178874969482,2.328532743317126,0.5943223443223442,0.7331721760490963,0.0,0.9986178874969482,2.3272289602726506,0.597985347985348,0.7342887284533579,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,39,1,39,1000,200,400,400,1000,0.0030555555555555557,0.0022453703703703702,0.0010416666666666667,0.0026157407407407405,0.9910416666666667,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,40,1,40,1000,200,400,400,1000,0.0025462962962962965,0.0027546296296296294,0.0009490740740740741,0.003587962962962963,0.9901620370370371,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,41,1,41,1000,200,400,400,1000,0.002476851851851852,0.002962962962962963,0.0010648148148148149,0.0035185185185185185,0.9899768518518518,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,42,1,42,1000,200,400,400,1000,0.0024537037037037036,0.0024305555555555556,0.0012037037037037038,0.003587962962962963,0.9903240740740741,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,43,1,43,1000,200,400,400,1000,0.001875,0.002800925925925926,0.0012037037037037038,0.004050925925925926,0.9900694444444444,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,44,1,44,1000,200,400,400,1000,0.0026157407407407405,0.002384259259259259,0.0011342592592592593,0.003449074074074074,0.9904166666666666,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,45,1,45,1000,200,400,400,1000,0.0024305555555555556,0.002476851851851852,0.0012962962962962963,0.0033564814814814816,0.9904398148148148,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,46,1,46,1000,200,400,400,1000,0.0027314814814814814,0.002800925925925926,0.0011111111111111111,0.0028472222222222223,0.9905092592592593,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,47,1,47,1000,200,400,400,1000,0.0022222222222222222,0.0024305555555555556,0.0009953703703703704,0.00400462962962963,0.9903472222222223,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,48,1,48,1000,200,400,400,1000,0.0027083333333333334,0.001851851851851852,0.0014351851851851852,0.0030324074074074073,0.9909722222222223,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:13.891665,133.89166498184204,4,0.33333333333333326,0.3333333333333333,0.597985347985348,0.7331721760490966,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,0.597985347985348,0.7331721760490963,0.0,0.9986178874969482,2.3297754115313927,49,1,49,1000,200,400,400,1000,0.0023148148148148147,0.0018981481481481482,0.00125,0.0035185185185185185,0.9910185185185185,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.31660818713450284,0.31660818713450295,0.6348833622517833,0.7129048746051244,0.03756827857715309,0.5491650978201315,1.934521613254192,0.3983516483516484,0.5537584146121608,0.0,0.33332428336143494,1.3132017379754755,0.7445054945054945,0.7809076560595527,0.27176308313676006,0.9988351464271545,2.4500481942738728,0.6565934065934066,0.7289716251110279,0.0,0.3333389461040497,1.8645884604568486,1,1,1,500,200,400,400,950,0.0022916666666666667,0.0022453703703703702,0.00125,0.003587962962962963,0.990625,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.30462962962962964,0.30462962962962964,0.603014652014652,0.6928133465630053,0.039378411567545346,0.8228653628826141,2.1580717730278165,0.3983516483516484,0.5603876019347117,0.0,0.33332452178001404,1.8871933976987962,0.7445054945054945,0.7809076560595527,0.27176308313676006,0.9988351464271545,2.4500481942738728,0.5888278388278388,0.6881465297517031,0.0,0.997931718826294,2.1735341230495,2,1,2,950,200,400,400,1000,0.0024074074074074076,0.0020833333333333333,0.0011805555555555556,0.002361111111111111,0.9919675925925926,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.30766666666666664,0.30766666666666664,0.6035238095238096,0.6929278057802895,0.011426243633768277,0.9929821466207505,2.3008600055586177,0.5448717948717949,0.6509778436067518,0.0,0.8291274905204773,2.212524125093358,0.7078754578754578,0.7558975435060371,0.08186152611886756,0.9988353252410889,2.4500481942738728,0.5924908424908426,0.6889830370299695,0.0,0.9984084963798523,2.291707877409274,3,1,3,1000,200,400,400,1000,0.002361111111111111,0.0020833333333333333,0.0011805555555555556,0.0038657407407407408,0.9905092592592593,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.34874074074074074,0.34874074074074074,0.632882783882784,0.7115638617468661,0.01484267167239831,0.9962218803167343,2.3555111976187826,0.586996336996337,0.6793030581267625,0.0,0.9474994540214539,2.3045860869220127,0.7078754578754578,0.7558975435060371,0.07910531267140185,0.9988348484039307,2.4500481942738728,0.6272893772893773,0.7102306190049372,0.0,0.9984080195426941,2.346110453729999,4,1,4,1000,200,400,400,1000,0.0025694444444444445,0.0021527777777777778,0.0012731481481481483,0.003703703703703704,0.9903009259259259,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.41348148148148145,0.4134814814814815,0.6546355311355312,0.7245655136606113,0.015976734603688873,0.9953871995806695,2.3905649789805,0.5888278388278388,0.6868681242884652,0.0,0.9492897987365723,2.3514917231112564,0.7078754578754578,0.7558975435060371,0.07910531267140185,0.9988348484039307,2.4537351653745585,0.6593406593406594,0.7263796189577001,0.0,0.9982587695121765,2.3840365521909397,5,1,5,1000,200,400,400,1000,0.002199074074074074,0.0025694444444444445,0.001574074074074074,0.004143518518518519,0.9895138888888889,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.4264074074074074,0.4264074074074074,0.675198717948718,0.7366433034100617,0.011800633129839299,0.9964029569029808,2.420045611391599,0.652014652014652,0.7171361688024848,0.0,0.9492897987365723,2.3845222078032897,0.7078754578754578,0.7594263144466278,0.049876248164746895,0.9988341927528381,2.4540008015249484,0.6785714285714286,0.7360125339783576,0.0,0.9982585906982422,2.416287688383479,6,1,6,1000,200,400,400,1000,0.0027083333333333334,0.002523148148148148,0.0015509259259259259,0.002638888888888889,0.9905787037037037,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.511962962962963,0.511962962962963,0.6873287545787545,0.743875235001872,0.009145451749169354,0.9978401770591736,2.4381896183889693,0.652014652014652,0.7164163298322039,0.0,0.9766392111778259,2.4165980721404963,0.7261904761904762,0.7594263144466278,0.049876248164746895,0.9988341927528381,2.4782667153368214,0.6923076923076923,0.7429629776249196,0.0,0.9982582926750183,2.4466320643032793,7,1,7,1000,200,400,400,1000,0.0014814814814814814,0.0020601851851851853,0.001412037037037037,0.0030324074074074073,0.9920138888888889,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.5137777777777778,0.5137777777777778,0.6889542124542125,0.7447870496564364,0.015958856685748604,0.9982861819267272,2.4479863007231253,0.6657509157509158,0.7349027560433212,0.0,0.9900391697883606,2.4466320643032793,0.7280219780219781,0.7594263144466278,0.049876248164746895,0.9987923502922058,2.4782667153368214,0.6987179487179487,0.7496591607704196,0.0,0.9982550740242004,2.446632183512569,8,1,8,1000,200,400,400,1000,0.001574074074074074,0.0024305555555555556,0.0025462962962962965,0.0031018518518518517,0.9903472222222223,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.398,0.398,0.6791904761904763,0.739914938542453,0.031917713371497215,0.9983172900676728,2.4493404181721,0.6657509157509158,0.7349027560433212,0.0,0.9900391697883606,2.446632183512569,0.7280219780219781,0.7594263144466278,0.049876248164746895,0.9987923502922058,2.4782667153368214,0.6657509157509158,0.7360125339783576,0.049876248164746895,0.9984084963798523,2.4500481942738728,9,1,9,1000,200,400,400,1000,0.0015277777777777779,0.0016666666666666668,0.0018981481481481482,0.0027314814814814814,0.992175925925926,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.34207407407407403,0.3420740740740741,0.6689569597069599,0.737552914360937,0.04597972990001503,0.9983313245773315,2.450820928545244,0.6657509157509158,0.7360125339783576,0.0,0.9900391697883606,2.4500481942738728,0.7280219780219781,0.7594263144466278,0.049876248164746895,0.9987923502922058,2.4782667153368214,0.6657509157509158,0.7360125339783576,0.049876248164746895,0.9984084963798523,2.4500481942738728,10,1,10,1000,200,400,400,1000,0.0024074074074074076,0.0018055555555555555,0.001712962962962963,0.004189814814814815,0.9898842592592593,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.35122222222222216,0.3512222222222222,0.672765567765568,0.7392800009671928,0.041484696657306204,0.9982297471165658,2.451760012506633,0.6657509157509158,0.7360125339783576,0.0,0.9900383353233337,2.4500481942738728,0.7298534798534799,0.7594263144466278,0.049876248164746895,0.9987923502922058,2.4846991735219444,0.6657509157509158,0.7360125339783576,0.049876248164746895,0.9984084963798523,2.4500481942738728,11,1,11,1000,200,400,400,1000,0.002476851851851852,0.002037037037037037,0.0011805555555555556,0.0027314814814814814,0.991574074074074,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.36955555555555547,0.3695555555555556,0.6803818681318683,0.7426831792577504,0.03259438266821805,0.9980188586115837,2.453678288669421,0.6657509157509158,0.7360125339783576,0.0,0.9900383353233337,2.4500481942738728,0.73992673992674,0.7594263144466278,0.049876248164746895,0.9987923502922058,2.4957090002926066,0.6657509157509158,0.7360125339783576,0.049876248164746895,0.9984084963798523,2.4500481942738728,12,1,12,1000,200,400,400,1000,0.0022453703703703702,0.0025462962962962965,0.0011342592592592593,0.0038657407407407408,0.9902083333333334,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.410037037037037,0.41003703703703703,0.6976739926739927,0.750869189669498,0.01231685682786357,0.9975981699228287,2.458458209094183,0.6657509157509158,0.7360125339783576,0.0,0.9900383353233337,2.4500481942738728,0.73992673992674,0.7814888323490008,0.049876248164746895,0.9988035559654236,2.5163516210419363,0.7005494505494505,0.754393364532902,0.0,0.9984084963798523,2.4537351653745585,13,1,13,1000,200,400,400,1000,0.0023148148148148147,0.0016898148148148148,0.0013425925925925925,0.0034953703703703705,0.9911574074074074,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
1,0:02:24.126923,144.12692260742188,5,0.447,0.447,0.7133626373626373,0.7560318684187689,0.0,0.9965243902206421,2.4659188960020484,0.6968864468864469,0.7367296774807659,0.0,0.9881443977355957,2.4540008015249484,0.7408424908424909,0.7814888323490008,0.0,0.9988035559654236,2.5163516210419363,0.7124542124542125,0.7560916612636301,0.0,0.9983733296394348,2.463474502794093,14,1,14,1000,200,400,400,1000,0.0024074074074074076,0.0026157407407407405,0.0015046296296296296,0.003425925925925926,0.9900462962962963,35,200,1000,DistributionBasedInitiator,RouletteWheelSelector,TwoPointCrosser,,DataDistributionMutator,0.1,0.1,0.1,0.1,0.1,0.6,FittestSurvivorRecombiner,
