run,instance.duration_sec,instance.short_name,instance.full_name,instance.no,iteration.mean_num_zeros,iteration.mean_num_zeros_not_adjusted,iteration.mean_sparcity,iteration.mean_similarity,iteration.mean_feasibility,iteration.mean_delta,iteration.mean_viability,iteration.min_sparcity,iteration.min_similarity,iteration.min_feasibility,iteration.min_delta,iteration.min_viability,iteration.max_sparcity,iteration.max_similarity,iteration.max_feasibility,iteration.max_delta,iteration.max_viability,iteration.median_sparcity,iteration.median_similarity,iteration.median_feasibility,iteration.median_delta,iteration.median_viability,iteration.mean_pred_outcome,iteration.target_outcome,iteration.no,row.no,row.num_cycle,row.n_population,row.n_selection,row.n_offspring,row.n_mutated,row.n_survivors,row.mutsum.DELETE,row.mutsum.INSERT,row.mutsum.CHANGE,row.mutsum.TRANSP,row.operators.vocab_len,row.operators.sample_size,row.operators.evo.num_survivors,row.operators.initiator.type,row.operators.selector.type,row.operators.crosser.type,row.operators.crosser.crossover_rate,row.operators.mutator.type,row.operators.mutator.edit_rate,row.operators.mutator.p_delete,row.operators.mutator.p_insert,row.operators.mutator.p_change,row.operators.mutator.p_transp,row.operators.recombiner.type,row.operators.recombiner.recombination_rate,row.avg_outcome
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8364074074074074,0.8364074074074074,0.9116098901098901,0.933998881141167,0.07827000982806219,0.6497513405270875,2.5736301216062065,0.6346153846153846,0.6806893271536751,0.004368560947409924,0.017198165878653526,1.395766509272545,0.9615384615384616,0.9627432254377389,0.32424397905959446,0.6668343544006348,2.833256146748797,0.9148351648351648,0.9372119747672387,0.06599224005707369,0.6623995900154114,2.574767392971696,0.987,0.0,17,1,17,1000,100,200,200,1000,0.2835820895522388,0.13432835820895522,0.582089552238806,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8365555555555554,0.8365555555555556,0.9141373626373627,0.934959964184291,0.10388789834739211,0.6508154277931899,2.603800652962236,0.6346153846153846,0.6806893271536751,0.011705176424400571,0.017198363319039345,1.395766509272545,0.9615384615384616,0.9627432254377389,0.32424397905959446,0.6668343544006348,2.833256146748797,0.9175824175824175,0.9372551788103913,0.07554456982351973,0.6610299944877625,2.591333183201992,0.991,0.0,18,1,18,1000,100,200,200,1000,0.1232876712328767,0.1643835616438356,0.7123287671232876,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8383703703703702,0.8383703703703703,0.9165769230769231,0.9366846293911107,0.13157675511434044,0.6506750921197235,2.635513399702098,0.6346153846153846,0.6806893271536751,0.020409819315291806,0.017198363319039345,1.395766509272545,0.9615384615384616,0.9627432254377389,0.32424397905959446,0.6668343544006348,2.834458013318142,0.9175824175824175,0.9372843997810906,0.08486285627687278,0.6610299944877625,2.6030192925114903,0.991,0.0,19,1,19,1000,100,200,200,1000,0.2033898305084746,0.13559322033898305,0.6610169491525424,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8371111111111109,0.8371111111111111,0.9187884615384615,0.9375644496277689,0.15925185140969986,0.6517761173136533,2.6673808798895835,0.6346153846153846,0.6806893271536751,0.04808052630555115,0.017198363319039345,1.395766509272545,0.9615384615384616,0.9627432254377389,0.3260006267633704,0.6668343544006348,2.8350055206229126,0.9175824175824175,0.9372847132803187,0.09200011622031823,0.6610299944877625,2.611898898423087,0.995,0.0,20,1,20,1000,100,200,200,1000,0.18032786885245902,0.16393442622950818,0.6557377049180327,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8365185185185184,0.8365185185185186,0.920151098901099,0.9386057249431397,0.18440814070067196,0.6519157191608101,2.695080683705721,0.7307692307692307,0.7623034210761317,0.06993331018484672,0.017198363319039345,1.6200437176651565,0.9615384615384616,0.9627432254377389,0.32906427021992496,0.6668343544006348,2.844436896600786,0.9175824175824175,0.9372932560458773,0.2159674681806013,0.6610299944877625,2.728450058551209,0.996,0.0,21,1,21,1000,100,200,200,1000,0.11666666666666667,0.18333333333333332,0.7,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8351481481481481,0.8351481481481482,0.9210494505494505,0.9389390595184557,0.20482384629980047,0.6510601119492203,2.7158724683169275,0.7307692307692307,0.7623034210761317,0.07665280860568176,0.017198363319039345,1.6200437176651565,0.9615384615384616,0.9627432254377389,0.33495888886436254,0.6668343544006348,2.846719014368906,0.9175824175824175,0.9372932560458773,0.24414792746527253,0.6610299944877625,2.755729015815234,0.996,0.0,22,1,22,1000,100,200,200,1000,0.17105263157894737,0.18421052631578946,0.6447368421052632,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8343703703703703,0.8343703703703703,0.9217939560439561,0.939431222954931,0.23070037301642046,0.6500544885490089,2.741980040564316,0.7307692307692307,0.7623034210761317,0.08398665063459512,0.017198363319039345,1.6200437176651565,0.9615384615384616,0.9627432254377389,0.33495888886436254,0.6668343544006348,2.8486175984326954,0.9175824175824175,0.9396136892354794,0.2624177580220376,0.6410059928894043,2.774717648163847,0.996,0.0,23,1,23,1000,100,200,200,1000,0.10526315789473684,0.15789473684210525,0.7368421052631579,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8343333333333333,0.8343333333333334,0.9219120879120878,0.9392359536045244,0.2554034687040285,0.6501266460809857,2.7666781563016265,0.7307692307692307,0.7623034210761317,0.08949396826158489,0.017198363319039345,1.6200437176651565,0.9615384615384616,0.9627432254377389,0.33495888886436254,0.6668343544006348,2.8486175984326954,0.9175824175824175,0.9396136892354794,0.2773698292579795,0.6587836742401123,2.791483245252316,0.997,0.0,24,1,24,1000,100,200,200,1000,0.14814814814814814,0.16666666666666666,0.6851851851851852,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8339629629629628,0.833962962962963,0.9215384615384614,0.9387916958983785,0.2834568641835176,0.6509749986920506,2.794762020312408,0.7307692307692307,0.7623034210761317,0.10977270250075477,0.017198363319039345,1.6200437176651565,0.9340659340659341,0.9464366259837451,0.33495888886436254,0.6611465811729431,2.8486175984326954,0.9175824175824175,0.9367377284424654,0.2924539019250965,0.6610299944877625,2.8065860055160314,0.999,0.0,25,1,25,1000,100,200,200,1000,0.1346153846153846,0.19230769230769232,0.6730769230769231,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8375925925925924,0.8375925925925926,0.9209175824175824,0.9380023836394562,0.29937594692582853,0.6533207538723945,2.8116166668552616,0.9093406593406593,0.9330633089821919,0.2316916748528061,0.6410059928894043,2.7411578914742134,0.9340659340659341,0.9464366259837451,0.33582965149979743,0.6610299944877625,2.8486175984326954,0.9175824175824175,0.9356200366593805,0.3076753804570077,0.6610299944877625,2.8205777087350867,1.0,0.0,26,1,26,1000,100,200,200,1000,0.13846153846153847,0.2,0.6615384615384615,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8415555555555554,0.8415555555555555,0.9196181318681318,0.937106338179226,0.31190225982675296,0.6554633220434188,2.82409005191753,0.9093406593406593,0.9330633089821919,0.26202592701741495,0.6410059928894043,2.7683070073118365,0.9340659340659341,0.9464366259837451,0.3362765599776771,0.6610299944877625,2.850524820915106,0.9175824175824175,0.9356206671873408,0.31848367155200175,0.6610299944877625,2.830281574718286,1.0,0.0,27,1,27,1000,100,200,200,1000,0.16666666666666666,0.08333333333333333,0.75,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8443703703703702,0.8443703703703703,0.9188543956043955,0.9364912655389059,0.32043796573216,0.6569851461648941,2.832768773040356,0.9093406593406593,0.9330633089821919,0.2815794114283631,0.6410059928894043,2.7911574177637073,0.9340659340659341,0.9464366259837451,0.3362765599776771,0.6610299944877625,2.850524820915106,0.9175824175824175,0.9356206671873408,0.326080934539842,0.6610299944877625,2.837485822745678,1.0,0.0,28,1,28,1000,100,200,200,1000,0.16901408450704225,0.08450704225352113,0.7464788732394366,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8476666666666666,0.8476666666666667,0.9179532967032967,0.9355448547700385,0.32693691774366496,0.658767282307148,2.8392023515241482,0.9093406593406593,0.9330633089821919,0.29959297562769555,0.6410059928894043,2.807277130002478,0.9340659340659341,0.9463634366340435,0.3362765599776771,0.6610299944877625,2.850524820915106,0.9175824175824175,0.9343492074506171,0.33317245431168574,0.6610299944877625,2.842796429315833,1.0,0.0,29,1,29,1000,100,200,200,1000,0.16666666666666666,0.07407407407407407,0.7592592592592593,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8502962962962961,0.8502962962962963,0.9172252747252747,0.9350035430763508,0.3309705096074389,0.6601889864206314,2.843388313829696,0.9120879120879121,0.9331020777961757,0.31323198665197166,0.6410059928894043,2.8200323678396897,0.9340659340659341,0.9463439718372589,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9356200366593805,0.3344369243702124,0.6610299944877625,2.8467586436108654,1.0,0.0,30,1,30,1000,100,200,200,1000,0.12903225806451613,0.14516129032258066,0.7258064516129032,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8515185185185182,0.8515185185185186,0.9170384615384616,0.9345583934991879,0.33343279344314647,0.6608497784733772,2.845879426954173,0.9120879120879121,0.9331146051907513,0.3224400072228834,0.6410059928894043,2.8318734975194366,0.9340659340659341,0.9433331202955895,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9343384781005132,0.33495888886436254,0.6610299944877625,2.8479097790350556,1.0,0.0,31,1,31,1000,100,200,200,1000,0.15384615384615385,0.07692307692307693,0.7692307692307693,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9171291208791209,0.9344131895923486,0.3346996853321651,0.6610299944877625,2.8472719902913974,0.9120879120879121,0.9331335347528111,0.3292849571090526,0.6610299944877625,2.8364755497604257,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9343384781005132,0.33495888886436254,0.6610299944877625,2.8479097790350556,1.0,0.0,32,1,32,1000,100,200,200,1000,0.18309859154929578,0.1267605633802817,0.6901408450704225,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9174560439560441,0.9343009984064244,0.33512346787224645,0.6610299944877625,2.8479105047224773,0.9148351648351648,0.9331415709978947,0.33374876650447616,0.6610299944877625,2.8435732828593787,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9343384781005132,0.33495888886436254,0.6610299944877625,2.8479097790350556,1.0,0.0,33,1,33,1000,100,200,200,1000,0.20754716981132076,0.11320754716981132,0.6792452830188679,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9342463565958826,0.3352671086332766,0.6610299944877625,2.84812587729934,0.9175824175824175,0.9331478197064188,0.33495888886436254,0.6610299944877625,2.8467191206409614,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9342412962762711,0.33495888886436254,0.6610299944877625,2.8479097790350556,1.0,0.0,34,1,34,1000,100,200,200,1000,0.1864406779661017,0.1016949152542373,0.711864406779661,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9342468710640576,0.33532903917560236,0.6610299944877625,2.84818832230984,0.9175824175824175,0.9331478377171203,0.33495888886436254,0.6610299944877625,2.846719138651663,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9342412962762711,0.33495888886436254,0.6610299944877625,2.8480477156626294,1.0,0.0,35,1,35,1000,100,200,200,1000,0.12307692307692308,0.13846153846153847,0.7384615384615385,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9342470357423928,0.3354006172698789,0.6610299944877625,2.8482600650824517,0.9175824175824175,0.9331587436147724,0.33495888886436254,0.6610299944877625,2.846733916812593,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9342412962762711,0.33495888886436254,0.6610299944877625,2.8480477336703878,1.0,0.0,36,1,36,1000,100,200,200,1000,0.13043478260869565,0.13043478260869565,0.7391304347826086,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9345838073276149,0.3354634185748401,0.6610299944877625,2.848659637972635,0.9175824175824175,0.9331587436147724,0.33495888886436254,0.6610299944877625,2.84686622396575,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9343384781005132,0.33495888886436254,0.6610299944877625,2.848194794950158,1.0,0.0,37,1,37,1000,100,200,200,1000,0.08571428571428572,0.18571428571428572,0.7285714285714285,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9341564386803111,0.3356188807118909,0.6610299944877625,2.8483877314623824,0.9175824175824175,0.9303557126008825,0.33495888886436254,0.6610299944877625,2.84479777617086,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9343384781005132,0.33582965149979743,0.6610299944877625,2.848194794950158,1.0,0.0,38,1,38,1000,100,200,200,1000,0.27450980392156865,0.058823529411764705,0.6666666666666666,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9340197315627075,0.3357708367440796,0.6610299944877625,2.8484029803769677,0.9175824175824175,0.9303557126008825,0.33495888886436254,0.6610299944877625,2.84479777617086,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9342520415062661,0.3362765599776771,0.6610299944877625,2.848194794950158,1.0,0.0,39,1,39,1000,100,200,200,1000,0.11290322580645161,0.12903225806451613,0.7580645161290323,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9339080660345455,0.3359368402500369,0.6610299944877625,2.848457318354763,0.9175824175824175,0.9303557126008825,0.33495888886436254,0.6610299944877625,2.84479777617086,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9342520415062661,0.3362765599776771,0.6610299944877625,2.849141013554123,1.0,0.0,40,1,40,1000,100,200,200,1000,0.1875,0.0625,0.75,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9332584044951298,0.33613752705909794,0.6610299944877625,2.848008343624408,0.9175824175824175,0.9303557126008825,0.33495888886436254,0.6610299944877625,2.84479777617086,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9331626543974133,0.3362765599776771,0.6610299944877625,2.84805162644527,1.0,0.0,41,1,41,1000,100,200,200,1000,0.10638297872340426,0.06382978723404255,0.8297872340425532,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9330709730703887,0.336276559977677,0.6610299944877625,2.847959945118246,0.9175824175824175,0.9303557126008825,0.3362765599776771,0.6610299944877625,2.8452446846487396,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9331582767079578,0.3362765599776771,0.6610299944877625,2.848047248755815,1.0,0.0,42,1,42,1000,100,200,200,1000,0.1,0.08,0.82,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9337875891709025,0.336276559977677,0.6610299944877625,2.8486765612187597,0.9175824175824175,0.9314512408290169,0.3362765599776771,0.6610299944877625,2.846340212876874,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9331626543974133,0.3362765599776771,0.6610299944877625,2.84805162644527,1.0,0.0,43,1,43,1000,100,200,200,1000,0.1864406779661017,0.15254237288135594,0.6610169491525424,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9339924241229931,0.336276559977677,0.6610299944877625,2.84888139617085,0.9175824175824175,0.933153266271223,0.3362765599776771,0.6610299944877625,2.84804223831908,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9334109572876214,0.3362765599776771,0.6610299944877625,2.8482999293354783,1.0,0.0,44,1,44,1000,100,200,200,1000,0.15942028985507245,0.13043478260869565,0.7101449275362319,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
1,55.276681423187256,ES_EGW_CBI_ES_UC3_SBM_RR_IM,EvolutionaryStrategy_EvoGeneratorWrapper_CaseBasedInitiator_ElitismSelector_UniformCrosser3_SamplingBasedMutator_RankedRecombiner_ImprovementMeasure,3,0.8518518518518517,0.8518518518518519,0.9175824175824178,0.9339924241229931,0.336276559977677,0.6610299944877625,2.84888139617085,0.9175824175824175,0.933153266271223,0.3362765599776771,0.6610299944877625,2.84804223831908,0.9175824175824175,0.9357772697641109,0.3362765599776771,0.6610299944877625,2.8506662418119677,0.9175824175824175,0.9334109572876214,0.3362765599776771,0.6610299944877625,2.8482999293354783,1.0,0.0,45,1,45,1000,100,200,200,1000,0.1038961038961039,0.12987012987012986,0.7662337662337663,0.0,26,100,1000,CaseBasedInitiator,ElitismSelector,UniformCrosser3,0.3,SamplingBasedMutator,,0.01,0.01,0.01,0.01,RankedRecombiner,,1.0
